Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a geologia?,Estudo da Terra e seus processos.,1.5,3.43523,1.0,0.000,2.42857,3.79304,1.0,0.000
Qual linguagem deriva o termo geologia?,Grego antigo.,1.85714,3.79304,1.0,0.500,1.0,1.85566,1.0,0.500
A geologia estuda aspectos de quais ciências?,Ciências da terra.,1.75,4.10211,1.0,0.000,1.5,2.50045,1.0,0.500
Quem determina as idades relativas e absolutas das rochas?,Geólogos.,2.3,4.61384,1.0,0.000,0.5,1.0,1.0,0.000
Como os geólogos descrevem a história do planeta?,Usando ferramentas geológicas.,1.88889,4.37319,1.0,0.500,1.25,2.50045,1.0,0.000
Qual teoria é comprovada principalmente por evidências geológicas?,Tectônica de placas.,1.77778,4.37319,1.0,0.333,1.25,2.50045,1.0,0.000
O que os geólogos estudam além da Terra?,Outros planetas sólidos.,1.77778,4.37319,1.0,0.000,1.25,2.50045,1.0,0.000
Quais são usados na pesquisa geológica?,Métodos físicos e químicos.,2.0,3.79304,1.0,0.500,1.4,3.01273,1.0,0.000
Qual campo prático é importante para a exploração de recursos naturais?,Geologia aplicada à engenharia.,2.0,5.02467,1.0,0.571,1.6,3.01273,1.0,0.000
Por que estuda-se o clima passado da Terra?,Entender mudanças climáticas históricas.,2.22222,4.37319,1.0,0.750,1.4,3.01273,1.0,0.000
