Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando foi a última eleição geral para a Scottish Parliament?,6 de maio 2021,1.72727,4.96484,0.9,0.500,0.75,3.01273,1.0,0.333
Onde está localizada a Scottish Parliament?,Holyrood,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o sistema de votação em uso na Scottish Parliament?,Sistema de voto por maioria absoluta (primeiro-passando),2.0,5.02467,1.0,0.500,1.55556,4.10211,1.0,0.400
Quantos membros fazem parte do Parlamento Escocês?,129,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quando existiu a primeira Assembleia Escocesa?,Na era medieval,1.57143,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.500
O que ocorreu com a Scottish Parliament após a fusão de Escócia e Inglaterra?,Foi subsumida na Assembleia do Reino Unido (UK),2.33333,5.63172,0.92857,0.000,2.1,4.37319,1.0,0.143
Qual é o sistema usado para eleger os membros da Scottish Parliament?,Sistema de lista por região,2.46154,5.20226,1.0,0.429,0.8,3.43523,1.0,0.667
Em qual período ocorreu a subsequente referendo sobre a devolução das eleições em Escócia?,1997,1.93333,5.76263,0.85714,0.143,0.0,1.0,1.0,0.000
Quais são as competências legislativas do Parlamento Escocês atualmente?,Todas aquelas que não forem expressamente reservadas para o Parlamento da Grã-Bretanha Unida (UK),2.7,4.61384,1.0,0.333,1.9375,5.51466,1.0,0.250
Qual é o objetivo principal do Acta de Mercado Interno da Grã-Bretanha de 2020?,Restringir a capacidade das instituições devolutas de usar sua autonomia regulatória,2.26667,5.63172,0.92857,0.400,1.63636,5.02467,1.0,0.286
