Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem é o líder do Scottish Parliament?,Alison Johnstone,2.125,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é a cor de fundo associada ao Scottish Parliament?,#500791,2.27273,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Quantos membros compõem o Scottish Parliament?,129,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Onde se encontra o local das reuniões do Scottish Parliament?,Edinburgh,2.72727,4.82961,1.0,0.200,0.0,1.0,1.0,0.000
Quais são os grupos políticos dentro do Scottish Parliament?,Government,2.2,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi a data da última eleição para o Scottish Parliament?,2021-05-06,1.83333,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
O que inclui as comissões associadas ao Scottish Parliament?,Committee on The Scottish Government's Handling of Harassment Complaints against Former Ministers,2.3,4.61384,1.0,0.000,3.14286,5.36491,1.0,0.077
Qual é o partido político predominante no Scottish Parliament?,Scottish National Party,2.1,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Quem são os líderes-chave dentro do Scottish Parliament?,Presiding Officer of the Scottish Parliament,2.22222,4.37319,1.0,0.250,2.5,3.79304,1.0,0.000
Onde está localizado o edifício do Scottish Parliament?,Scottish Parliament Building,2.0,4.37319,1.0,0.167,1.0,2.50045,1.0,0.000
