Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem é conhecido por Intergovernmental Panel on Climate Change?,Richard Samson Odingo,2.3,4.61384,1.0,0.143,1.0,2.50045,1.0,0.000
Qual organização do IPCC está em Genebra?,United Nations Environment Program,2.375,4.10211,1.0,0.250,1.5,3.01273,1.0,0.000
Como a IPCC foi fundada?,1988,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Quem é o atual presidente do IPCC?,Hoesung Lee,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Quantas organizações são membros da IPCC?,195,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
O que a IPCC faz de acordo com seu papel na ONU?,avaliar os impactos,1.92308,5.20226,1.0,0.250,0.66667,2.50045,1.0,0.500
Quem é o primeiro presidente do IPCC?,Bert Bolin,1.75,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o nome oficial da IPCC?,Intergovernmental Panel on Climate Change,1.75,4.10211,1.0,0.750,2.0,3.43523,1.0,0.000
Em qual ano a IPCC recebeu o Prêmio Nobel da Paz?,2007,2.25,5.02467,1.0,0.143,0.0,1.0,1.0,0.000
O que a IPCC faz antes de ser chamada para um ciclo de avaliação?,analisa todas as literaturas relevantes sobre clima,1.93333,5.63172,0.92857,0.833,1.0,4.10211,1.0,0.250
