Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o filo ao qual pertencem os ctenóforos?,Ctenophora,1.8,4.75438,0.88889,0.000,0.0,1.0,1.0,0.000
O que os ctenóforos usam para se locomover?,Grupos de cílios chamados pentes,1.77778,4.37319,1.0,0.000,1.0,3.43523,1.0,0.000
Qual é a amplitude do tamanho dos ctenóforos?,De 1 mm a 1,2.33333,4.37319,1.0,0.250,1.0,3.59796,0.8,0.000
Em quais tipos de águas os ctenóforos são encontrados?,Águas marinhas e estuarinas,2.2,4.61384,1.0,0.200,1.0,3.01273,1.0,0.000
Quem descreveu originalmente o filo Ctenophora?,Eschscholtz,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
O que caracteriza a semelhança entre ctenóforos e medusas?,Convergência evolutiva,2.3,4.61384,1.0,0.250,0.5,1.85566,1.0,0.000
Em qual período geológico os ctenóforos são encontrados nos registros fósseis?,Cambriano,2.16667,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Quais são as classes principais do filo Ctenophora?,Tentaculata,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual é a característica distintiva dos ctenóforos relacionada à luz?,Bioluminescência,3.09091,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
O que os ctenóforos são comumente conhecidos como?,Águas-vivas de pente ou carambolas-do-mar,2.33333,4.37319,1.0,0.250,1.2,3.43523,1.0,0.333
