Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
I need to structure each line as pergunta,resposta. Let me list out the 10 questions and answers,2.125,4.37319,1.0,0.143,1.02778,4.82961,1.0,0.125
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é o imperialismo segundo o contexto?,política de expansão de poder  ,1.66667,4.69839,0.75,0.000,1.2,3.59796,0.8,1.000
Como o imperialismo é geralmente administrado?,força militar e influência cultural  ,1.71429,3.79304,1.0,0.250,1.0,3.43523,1.0,1.000
Qual tipo de imperialismo envolve controle direto?,imperialismo formal  ,2.0,4.10211,1.0,0.600,0.5,1.85566,1.0,0.000
Qual era associada ao imperialismo no caso do Angola português?,era imperialista  ,3.63636,4.82961,1.0,0.667,0.5,1.85566,1.0,0.500
Qual foi o mote da guerra de colonização no caso da África?,imperialismo  ,2.30769,5.32781,0.91667,0.500,0.0,1.0,1.0,0.000
Qual é o impacto do imperialismo na disseminação de ideias?,tecnologias e ideias  ,2.63636,4.82961,1.0,0.000,0.66667,2.50045,1.0,0.000
Quais são as formas de poder utilizadas no imperialismo?,hard e soft power  ,2.1,4.61384,1.0,0.600,0.75,3.01273,1.0,0.000
Qual livro é associado ao estudo do imperialismo?,Culture and Imperialism  ,2.11111,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Quais partidos políticos estão ligados ao imperialismo?,Conservative Party of Canada  ,1.875,4.10211,1.0,0.000,1.5,3.01273,1.0,0.000
Qual é a diferença entre imperialismo e colonialismo?,imperialismo é mais amplo,2.0,4.37319,1.0,0.250,0.75,3.01273,1.0,0.500
