Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é um método comumente utilizado para medir a desigualdade econômica?,Coeficiente de Gini,2.30769,5.20226,1.0,0.286,0.66667,2.50045,1.0,0.000
Qual índice leva em conta a desigualdade na avaliação do desenvolvimento humano?,Índice de Desenvolvimento Humano Ajustado pela Desigualdade,2.46154,5.20226,1.0,0.714,1.71429,4.10211,1.0,0.167
Quem é um dos principais pesquisadores no campo da desigualdade econômica?,Branko Milanović,2.58333,5.02467,1.0,0.167,0.5,1.85566,1.0,0.000
Qual livro aborda temas relacionados à desigualdade econômica?,Capital in the Twenty-First Century,4.0,4.37319,1.0,0.167,2.0,3.43523,1.0,0.000
O que a globalização reduziu entre as nações?,desigualdade global,1.77778,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
Qual tipo de igualdade foca em dar às pessoas as mesmas oportunidades para prosperar?,igualdade de oportunidades,2.6,5.51466,1.0,0.571,0.66667,2.50045,1.0,0.500
Quem é um acadêmico interessado no estudo da desigualdade econômica?,Robert Wade (scholar),3.09091,4.82961,1.0,0.167,2.0,2.50045,1.0,0.000
O que a pesquisa sugere sobre o efeito da desigualdade na duração do crescimento econômico?,uma maior desigualdade dificulta a duração do crescimento,3.1875,5.76639,0.93333,0.714,1.25,4.37319,1.0,0.600
Qual evento social foi causado pela desigualdade econômica em diferentes locais ao redor do mundo?,Occupy movements,2.4375,5.65316,1.0,0.375,0.5,1.85566,1.0,0.000
O que é um conceito importante relacionado à desigualdade econômica?,equidade,2.27273,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
