Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. What is geology's main focus?,Earth and other astronomical objects,1.0,4.10211,1.0,0.143,2.0,3.43523,1.0,0.000
2. What processes does geology study?,Rock formation and transformation over time,1.25,3.79304,1.0,0.000,2.5,3.79304,1.0,0.167
3. Which sciences does geology overlap with?,Hydrology,1.46429,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
4. Tools for determining rock ages?,Relative and absolute dating methods,1.08333,3.79304,1.0,0.167,2.0,3.43523,1.0,0.000
5. Evidence provided by geology?,Plate tectonics,1.05,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
6. Main study areas for geologists?,Earth's properties and processes,1.25,3.79304,1.0,0.000,1.33333,3.43523,1.0,0.200
7. Methods used by geologists?,Field work,1.05,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
8. Importance of geology?,Mineral exploration,1.0,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
9. What does geology study about Earth?,Structure on and beneath the surface,1.46429,4.10211,1.0,0.000,2.5,3.79304,1.0,0.000
10. How do geologists chronicle Earth's history?,Combining age tools and rock history descriptions,1.36111,4.37319,1.0,0.143,3.0,4.10211,1.0,0.143
1. What is geology's main focus?,Earth and other astronomical objects,1.0,4.10211,1.0,0.143,2.0,3.43523,1.0,0.000
2. What processes does geology study?,Rock formation and transformation,1.25,3.79304,1.0,0.000,1.5,3.01273,1.0,0.000
3. Which sciences does geology overlap with?,Hydrology,1.46429,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
4. Tools for determining rock ages?,Relative and absolute dating,1.08333,3.79304,1.0,0.167,1.5,3.01273,1.0,0.000
5. Evidence provided by geology?,Plate tectonics,1.05,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
6. Main study areas for geologists?,Earth's properties and other planets,1.25,3.79304,1.0,0.000,1.71429,3.79304,1.0,0.167
7. Methods used by geologists?,Field work,1.05,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
8. Importance of geology?,Mineral exploration,1.0,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
9. What does geology study about Earth?,Structure on and beneath surface,1.46429,4.10211,1.0,0.000,2.0,3.43523,1.0,0.000
10. How do geologists chronicle Earth's history?,Combining age tools and rock histories,1.36111,4.37319,1.0,0.143,2.5,3.79304,1.0,0.167
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que estuda a geologia?,Earth e outros objetos astronômicos  ,1.5,3.43523,1.0,0.000,0.8,3.43523,1.0,0.000
Quais processos a geologia analisa?,Formação e transformação de rochas  ,1.66667,3.43523,1.0,0.000,0.8,3.43523,1.0,0.333
Com quais ciências a geologia se sobrepõe?,Hidrologia,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Ferramentas para determinar idade de rochas?,Datação relativa e absoluta  ,1.57143,3.79304,1.0,0.500,0.75,3.01273,1.0,0.000
O que a geologia fornece evidências?,Tectônica de placas,1.71429,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.000
Áreas principais de estudo da geologia?,Propriedades da Terra e outros planetas  ,1.71429,3.79304,1.0,0.250,1.33333,3.79304,1.0,0.000
Métodos utilizados pelos geólogos?,Trabalho de campo,1.6,3.01273,1.0,0.000,0.66667,2.50045,1.0,0.500
Importância da geologia?,Exploração de minerais,1.25,2.50045,1.0,0.000,0.66667,2.50045,1.0,0.333
O que a geologia estuda da Terra?,Estrutura na superfície e abaixo dela  ,1.75,4.10211,1.0,0.000,0.83333,3.79304,1.0,0.500
Como os geólogos cronologizam a história da Terra?,Combinando ferramentas de datação e histórias de rochas,1.88889,4.37319,1.0,0.250,1.25,4.51932,0.875,0.000
