Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o ano de início de transmissão da BSB?,1990,1.81818,4.96484,0.9,0.600,0.0,1.0,1.0,0.000
Em que cidade a BSB tinha sua sede?,Londres,2.0,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual empresa resultou da fusão entre BSB e Sky Television?,British Sky Broadcasting,2.0,4.82961,1.0,0.167,1.0,2.50045,1.0,0.000
Qual tipo de serviço a BSB fornecia?,Televisão por satélite,2.0,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.500
Qual filme foi uma produção da BSB?,Hardware,1.875,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual canal de televisão era proprietário da BSB?,Galaxy,2.0,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
Que tipo de organização a BSB era?,Empresa,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual foi o destino final da BSB?,Foi absorvida pela Sky,2.0,4.10211,1.0,0.750,0.75,3.01273,1.0,0.000
Que canal de televisão a BSB possuía?,Now,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual filme foi produzido pela BSB?,Memphis Belle,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
