Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o nome do condado onde Fresno está localizada?,Fresno County,2.2,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Em que região da Califórnia Fresno está localizada?,San Joaquin Valley,2.55556,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Qual a população de Fresno em 2020?,542.107,1.625,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Qual a principal atividade econômica da região de Fresno?,Agricultura,2.3,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual a distância aproximada entre Fresno e Los Angeles?,220 milhas,2.2,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Qual o nome da ferrovia que ajudou a fundar Fresno?,Central Pacific Railroad,2.0,4.82961,1.0,0.400,1.0,2.50045,1.0,0.000
Qual o ano de fundação de Fresno como estação ferroviária?,1872,1.90909,4.96484,0.9,0.400,0.0,1.0,1.0,0.000
Qual o percentual da população de Fresno que é hispânica?,50,1.72727,4.82961,1.0,0.200,0.0,1.0,1.0,0.000
Quais parques nacionais estão próximos de Fresno?,Yosemite,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual problema tem afetado a segurança hídrica de Fresno?,Secas na Califórnia,1.9,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
