Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Como é frequentemente abreviado o sul da Califórnia?,SoCal,1.77778,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Quantos condados compõem geralmente a região do sul da Califórnia?,10,2.36364,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o segundo maior aglomerado urbano dos Estados Unidos localizado no sul da Califórnia?,Los Angeles metropolitan area,2.8125,5.65316,1.0,0.500,1.5,3.01273,1.0,0.000
Qual rio está localizado na fronteira leste do sul da Califórnia?,Colorado River,3.08333,5.02467,1.0,0.571,0.5,1.85566,1.0,0.000
Quais são os dois principais modelos de página wiki usados para descrever o sul da Califórnia?,Template:Col-begin,2.47059,5.78178,1.0,0.444,1.0,1.85566,1.0,0.000
Qual condado do sul da Califórnia faz fronteira com Nevada?,San Bernardino County,3.09091,4.82961,1.0,0.333,1.0,2.50045,1.0,0.000
O que marca a fronteira sul do sul da Califórnia?,México,2.63636,4.96484,0.9,0.600,0.0,1.0,1.0,0.000
Qual cidade mexicana está próxima à fronteira sul do sul da Califórnia?,Tijuana,3.15385,5.32781,0.91667,0.375,0.0,1.0,1.0,0.000
Qual empresa de radiodifusão atende à região do sul da Califórnia?,KIIS-FM,3.5,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Quem nasceu no sul da Califórnia e é mencionado nas informações?,Jordan Ifueko,3.0,5.02467,1.0,0.167,0.5,1.85566,1.0,0.000
