Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o foco principal da teoria da complexidade computacional?,classificar problemas por uso de recursos  ,2.36364,4.96484,0.9,0.500,0.83333,3.79304,1.0,0.500
Quais são os dois recursos principais medidos na complexidade?,tempo e armazenamento  ,1.8,4.61384,1.0,0.200,0.66667,2.50045,1.0,0.500
Qual é o papel da teoria da complexidade computacional?,determinar limites práticos dos computadores  ,2.7,4.75438,0.88889,0.400,2.0,3.43523,1.0,0.250
Qual é a questão central dedicada à complexidade computacional?,P versus NP  ,2.2,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Como a complexidade computacional difere da teoria da computabilidade?,restrita a recursos disponíveis  ,2.1,4.75438,0.88889,0.200,0.75,3.01273,1.0,0.000
O que é um problema computacional?,tarefa resolvida por um computador  ,1.57143,3.79304,1.0,0.333,0.8,3.43523,1.0,0.667
Quais modelos são usados para quantificar a complexidade?,modelos matemáticos de computação  ,2.0,4.37319,1.0,0.200,0.75,3.01273,1.0,0.333
Qual é a diferença entre análise de algoritmos e complexidade computacional?,algoritmo específico vs todos os possíveis  ,1.91667,5.02467,1.0,0.333,1.0,3.79304,1.0,0.000
Quais são os dois campos relacionados à teoria da complexidade?,análise de algoritmos e computabilidade  ,2.63636,4.82961,1.0,0.400,1.2,3.43523,1.0,0.333
O que a teoria da complexidade tenta classificar?,problemas solúveis com recursos restritos,2.33333,4.37319,1.0,0.500,1.0,3.43523,1.0,0.000
