Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o objetivo principal da teoria da complexidade computacional?,classificar problemas computacionais com base no uso de recursos,2.36364,4.96484,0.9,0.667,1.11111,4.61384,1.0,0.500
Qual modelo matemático é fundamental para analisar os limites de recursos na teoria da complexidade computacional?,máquina de Turing,2.64706,5.78178,1.0,0.400,0.66667,2.50045,1.0,0.500
Nomeie uma classe de problemas onde as soluções podem ser verificadas rapidamente.,NP,1.84615,5.20226,1.0,0.500,0.0,1.0,1.0,0.000
Quem são cientistas renomados associados à teoria da complexidade computacional?,Christos Papadimitriou,2.27273,4.82961,1.0,0.286,0.5,1.85566,1.0,0.000
O que o problema P vs NP explora?,relaciona classes de复杂idade P e NP,2.11111,4.51932,0.875,0.200,1.83333,3.79304,1.0,0.000
Como é medida a complexidade de tempo geralmente?,quantidade de passos ou operações necessárias,1.77778,4.37319,1.0,0.500,1.16667,3.79304,1.0,0.250
Qual termo descreve problemas que não podem ser resolvidos eficientemente?,NP-difícil/NP-completo,1.81818,4.82961,1.0,0.625,1.0,1.0,1.0,0.000
Qual organização incentiva a pesquisa em teoria da complexidade computacional?,Associação Computacional ACM,2.09091,4.82961,1.0,0.500,1.0,2.50045,1.0,0.000
Nomeie uma classe de complexidade dentro dessa teoria.,Classe P ou Classe NP,2.11111,4.37319,1.0,0.500,1.0,3.59796,0.8,0.000
Como a eficiência e escalabilidade dos algoritmos afetam sua aplicação prática?,dão confiança em soluções viáveis para problemas grandes,2.16667,5.02467,1.0,0.333,1.0,4.37319,1.0,0.167
