Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o bairro principal onde se localiza o campus da Universidade de Chicago? ,Hyde Park,1.93333,5.63172,0.92857,0.375,0.5,1.85566,1.0,0.000
Em que país a Universidade de Chicago possui campus adicionais? ,Londres,2.18182,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Quantas escolas profissionais a Universidade de Chicago possui? ,Oito (Law,2.22222,4.37319,1.0,0.167,1.0,1.85566,1.0,0.000
Qual foi um dos primeiros avanços científicos realizados na Universidade de Chicago? ,A criação de Chicago Pile-1,2.46154,5.20226,1.0,0.125,0.8,3.43523,1.0,0.333
Qual evento científico contribuiu para a revolução do rádio-carbono? ,A pesquisa química e o método de datação por carbono-14,1.9,4.61384,1.0,0.600,1.1,4.82961,1.0,0.600
Qual é a maior editora universitária nos Estados Unidos? ,University of Chicago Press,2.3,4.61384,1.0,0.167,1.5,3.01273,1.0,0.000
Quantos Nobel laureates estão associados à Universidade de Chicago? ,97,2.0,4.61384,1.0,0.125,0.0,1.0,1.0,0.000
Quantos Fields Medalists são membros da comunidade da Universidade de Chicago? ,10,2.5,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
Quantos MacArthur Fellows são ex-alunos da Universidade de Chicago? ,52,2.0,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Quantos Marshall Scholars são graduados da Universidade de Chicago? ,26,2.0,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Quantos Rhodes Scholars são membros da comunidade da Universidade de Chicago? ,53,2.5,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
Quantos Pulitzer Prize winners são associados à Universidade de Chicago? ,27,2.27273,4.82961,1.0,0.222,0.0,1.0,1.0,0.000
