Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual indivíduo receiptou o nome da escola?,John Harvard  ,1.875,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Em qual fator principal academia Harvard bargainou os estudantes?,30% dos estudantes tiveram Ph.D.  ,2.2,4.61384,1.0,0.500,2.125,3.79304,1.0,0.000
Qual era o nome do líder durante a Grande Depressão e a Segunda Guerra Mundial?,James Bryant Conant  ,2.25,5.76639,0.93333,0.900,1.0,2.50045,1.0,0.000
Qual é o maior sistema de bibliotecas acadêmica e privada do mundo?,Harvard Library,1.92308,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Qual erro Federal Stacked?,18 milhões de volumes.  ,2.0,3.01273,1.0,0.333,1.4,3.01273,1.0,0.000
Qual eh a maior instituição de trabalho Harvard?,Harvard University & Harvard Extension School  ,1.66667,4.37319,1.0,0.600,2.5,3.95066,0.83333,0.000
Em qual fator principal academia Harvard bargainou os estudantes?,40% dos estudantes tiveram Ph.D.  ,2.2,4.61384,1.0,0.500,2.125,3.79304,1.0,0.000
Qual é o maior sistema de bibliotecas acadêmica e privada do mundo?,79 bibliotecas individuais  ,1.92308,5.20226,1.0,0.571,0.66667,2.50045,1.0,0.000
Qual é a mais longa instituição universitária na world?,Cambridge campus  ,2.1,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Em qual fator principal academia Harvard bargainou os estudantes?,100% dos estudantes tiveram Ph.D.  ,2.2,4.61384,1.0,0.500,2.125,3.79304,1.0,0.000
Qual é o maior sistema de bibliotecas acadêmica e privada do mundo?,Harvard Library,1.92308,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Qual etáculo da escola que outro?,Harvard University & Harvard Extension School  ,2.14286,3.79304,1.0,0.500,2.5,3.95066,0.83333,0.000
Qual eh o maior sistema de bibliotecas acadêmica privada do mundo?,79 bibliotecas individuais.,2.25,5.02467,1.0,0.571,1.25,2.50045,1.0,0.000
