Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Southern California possui tamanho do mapa 275,275,1.42857,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Southern California possui imagem representativa I-8 (CA).svg,I-8 (CA).svg,2.90909,4.37319,1.0,0.125,2.5,2.50045,1.0,0.000
May Company California atende à região Southern California,23,3.5,4.51932,0.875,0.143,0.0,1.0,1.0,0.000
Southern California usa modelo de página wiki Template:Cite journal,Template:Cite journal,1.54545,4.82961,1.0,0.222,1.0,2.50045,1.0,0.000
Pasadena Short Line está localizado em Southern California,34.0 -117.0,1.375,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
Coptic Americans possui local de população Southern California,São Francisco,1.125,4.37319,1.0,0.286,0.5,1.85566,1.0,0.000
Indonesian Americans possui local com população significativa Southern California,Los Angeles,1.11111,4.61384,1.0,0.250,0.5,1.85566,1.0,0.000
Southern California usa modelo de página wiki Template:Wikivoyage,Wikivoyage,1.6,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Heartist tem origem em Southern California,Beverly Hills,0.83333,3.79304,1.0,0.200,0.5,1.85566,1.0,0.000
Southern California Mormon Choir tem origem em Southern California,23,1.55556,4.92241,0.77778,0.125,0.0,1.0,1.0,0.000
