Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem cunhou o termo sistema imunitário?,Ilya Ilyich Mechnikov,1.71429,3.79304,1.0,0.500,1.0,2.50045,1.0,0.000
Qual a principal função do sistema imunitário?,Detectar e neutralizar agentes patogénicos,2.0,4.10211,1.0,0.750,1.0,3.43523,1.0,0.000
O que é imunodeficiência?,É quando a atividade do sistema imunitário é inferior ao normal,1.4,3.01273,1.0,0.000,1.54545,5.1549,0.90909,0.571
Qual a consequência da autoimunidade?,O sistema imunitário ataca tecidos normais do próprio corpo,1.66667,3.43523,1.0,0.000,1.66667,4.61384,1.0,0.333
Qual a importância da imunologia?,É a área científica que estuda todos os aspectos do sistema imunitário,1.66667,3.43523,1.0,0.500,1.25,5.20226,1.0,0.286
Quais as características de organismos unicelulares em relação ao sistema imunitário?,Possuem um sistema imunitário rudimentar na forma de enzimas,1.91667,5.02467,1.0,0.200,2.0,4.61384,1.0,0.333
Qual a relação entre vacinação e o sistema imunitário?,A vacinação se baseia no processo de imunidade adquirida,2.0,4.61384,1.0,0.750,1.33333,4.61384,1.0,0.400
O que é imunidade adquirida?,É a capacidade do organismo criar memória imunológica após uma resposta inicial a um agente específico,2.0,3.43523,1.0,0.000,1.625,5.89142,0.9375,0.700
Quais os exemplos de células que fazem parte do sistema imunitário?,Basophil,2.0,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual a relação entre alimentos e sistema imunitário?,Food allergy tem como causa médica Immune system,2.0,4.37319,1.0,0.500,1.25,4.37319,1.0,0.143
