Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é uma escola privada?,Escola não administrada ou financiada pelo governo,1.57143,3.79304,1.0,0.667,0.85714,4.10211,1.0,0.600
Como difere uma escola privada de uma pública?,Não é administrada ou financiada pelo governo,1.77778,4.51932,0.875,0.500,0.85714,4.10211,1.0,0.200
Qual é a fonte de financiamento de uma escola privada?,Não depende do governo para sua verba,1.72727,4.96484,0.9,0.600,1.28571,4.10211,1.0,0.250
O que garante a independência de uma escola privada?,Sistema de governança e conselho de diretores,1.7,4.61384,1.0,0.750,1.14286,4.25402,0.85714,0.250
Quem gerencia uma escola privada?,Conselho de diretores e sistema de governança,1.5,3.43523,1.0,0.667,1.14286,4.25402,0.85714,0.250
Qual é a característica principal das escolas privadas?,Independência financeira e administrativa,1.77778,4.37319,1.0,0.400,0.75,3.01273,1.0,0.000
Como são financiadas as escolas privadas?,Por meio de recursos privados e não governamentais,1.57143,3.79304,1.0,0.250,0.875,4.37319,1.0,0.500
Qual é o papel do conselho de diretores?,Garantir operação independente,1.77778,4.37319,1.0,0.500,1.0,2.50045,1.0,0.667
Por que as escolas privadas são independentes?,Por não dependerem do governo,2.0,4.10211,1.0,0.250,1.0,3.43523,1.0,1.000
Qual é o aspecto central da operação de uma escola privada?,Autonomia administrativa e financeira,2.08333,5.02467,1.0,0.833,1.0,3.01273,1.0,0.000
