Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a origem da palavra construction?,da Latin constructio,2.11111,4.37319,1.0,0.500,1.0,2.50045,1.0,0.000
Qual é o significado de \construir\?,o ato de construir,2.0,3.79304,1.0,0.333,1.0,3.01273,1.0,1.000
Quais setores são abrangidos pela construção?,edifícios,1.85714,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Em quais estágios a construção inclui?,planejamento,2.0,3.79304,1.0,0.333,0.0,1.0,1.0,1.000
Qual aspecto promovido pela indústria da construção?,econômico,2.125,4.10211,1.0,0.750,0.0,1.0,1.0,1.000
Quanto foi gasto globalmente em construção em 2012?,$4 trilhões,1.88889,4.51932,0.875,0.600,1.0,2.50045,1.0,0.000
Qual porcentagem do PIB mundial representa a construção hoje?,13%,2.6,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é a previsão de gasto global em construção para 2030?,$14,1.83333,5.02467,1.0,0.667,0.5,1.85566,1.0,0.000
Qual indústria é considerada uma das mais perigosas?,construção,1.77778,4.37319,1.0,0.400,0.0,1.0,1.0,1.000
Qual foi a taxa de fatalidades na construção dos EUA em 2019?,20%,2.84615,5.20226,1.0,0.333,0.5,1.85566,1.0,0.000
