Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o objetivo principal do IPCC?,sintetizar e divulgar o conhecimento sobre as mudanças climáticas,1.71429,3.79304,1.0,1.000,0.88889,4.61384,1.0,0.400
Em que ano o IPCC foi criado?,1988,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual o significado do acrônimo IPCC?,Intergovernmental Panel on Climate Change,2.0,3.79304,1.0,0.333,2.0,3.43523,1.0,0.000
O IPCC produz pesquisas originais?,não,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,2.000
Qual o Prêmio o IPCC recebeu em 2007?,Prêmio Nobel da Paz,2.0,4.51932,0.875,0.000,1.5,3.01273,1.0,0.000
Onde está localizada a sede do IPCC?,Geneva,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quais são os principais parceiros na criação do IPCC?,a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA),2.3,4.61384,1.0,0.400,2.1,5.89142,0.9375,0.385
Quantos grandes relatórios o IPCC produziu até 2014?,cinco,2.0,4.37319,1.0,0.000,0.0,1.0,1.0,1.000
Qual a nacionalidade de Kevin E. Trenberth?,não especificada no contexto,1.75,4.10211,1.0,0.250,0.75,3.01273,1.0,0.667
Qual a função de Filippo Giorgi no IPCC?,instituição e local de trabalho.,2.0,4.37319,1.0,0.250,1.5,3.43523,1.0,1.000
