Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é uma escola privada?,uma instituição de ensino não administrada ou financiada pelo governo,1.57143,3.79304,1.0,0.667,1.2,4.82961,1.0,0.833
Quais são as principais características das escolas privadas?,não dependentes do governo,1.77778,4.37319,1.0,0.200,0.75,3.01273,1.0,1.000
Existem diferentes tipos de escolas privadas?,sim,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,1.000
Como as escolas privadas são financiadas?,através de taxas de matrícula pagas pelos pais dos alunos,1.85714,3.79304,1.0,0.250,1.9,4.96484,0.9,0.200
As escolas privadas oferecem melhor qualidade de educação?,não necessariamente,1.88889,4.37319,1.0,0.500,0.5,1.85566,1.0,1.000
Existe diferença entre escola particular e independent?,na maioria das vezes,1.625,4.10211,1.0,0.600,1.5,3.01273,1.0,0.500
O governo influencia nas políticas educacionais das escolas privadas?,em geral,2.2,4.61384,1.0,0.167,0.5,1.85566,1.0,1.500
Qual é a principal diferença entre uma escola pública e uma privada?,na administração e financiamento,1.76923,5.32781,0.91667,0.667,1.0,3.01273,1.0,0.500
As escolas privadas oferecem opções educacionais alternativas?,sim,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,1.000
Quais são os benefícios de frequentar uma escola privada?,poderiam ser maior atenção individualizada,2.2,4.61384,1.0,0.600,0.8,3.43523,1.0,1.000
