Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o período de existência da dinastia Yuan?,1271-1368,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quando Kublai Khan proclamou oficialmente a dinastia Yuan?,1271,1.88889,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Quem foi o antecessor de Kublai Khan na liderança do clã mongol Borjigin?,Möngke Khan,3.28571,5.36491,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o nome alternativo da dinastia Yuan?,Alternativo official full name: Great Yuan,2.33333,4.37319,1.0,0.200,2.28571,3.79304,1.0,0.000
Quando a dinastia Yuan foi estabelecida?,1271,1.85714,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quando a dinastia Yuan foi desfeita?,1368,1.85714,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quem foi o último imperador da dinastia Yuan?,Toghon Temür,2.11111,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Em que capital a dinastia Yuan governou?,Khanbaliq ( atual Beijing),2.0,4.10211,1.0,0.500,2.0,2.50045,1.0,0.333
Qual foi o evento que marcou o fim da dinastia Yuan?,Rebelião de Cabo Verde Vermelho,2.0,5.1549,0.90909,0.333,1.0,3.43523,1.0,0.000
O que representa o símbolo 'Dà Yuán' na cultura chinesa?,Grande Yuan,2.84615,4.96484,0.9,0.333,0.5,1.85566,1.0,0.000
