Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o principal fator que contribui para a desigualdade econômica?,A concentração de renda,1.72727,4.82961,1.0,0.400,0.75,3.01273,1.0,0.500
Qual a relação entre educação e desigualdade econômica?,Maior acesso à educação pode reduzir a desigualdade,2.0,4.37319,1.0,0.500,1.625,4.37319,1.0,0.500
Como a tributação progressiva pode impactar a desigualdade?,Reduz a desigualdade ao taxar proporcionalmente mais quem tem mais renda,2.0,4.51932,0.875,0.000,2.27273,5.1549,0.90909,0.286
Qual o papel das políticas sociais na redução da desigualdade?,Fornecem suporte financeiro e acesso a serviços para grupos vulneráveis,2.36364,4.82961,1.0,0.200,1.4,4.82961,1.0,0.429
O que é mobilidade social e como ela se relaciona com a desigualdade?,Refere-se à capacidade de indivíduos ascenderem na escala econômica,2.64286,5.36491,1.0,0.200,1.55556,4.61384,1.0,0.333
Qual a influência da herança na desigualdade econômica?,Pode perpetuar a desigualdade ao transferir riqueza entre gerações,2.77778,4.37319,1.0,0.500,1.88889,4.61384,1.0,0.167
Como a globalização pode afetar a desigualdade econômica?,Pode aumentar a desigualdade ao beneficiar desproporcionalmente alguns setores e trabalhadores,1.77778,4.51932,0.875,0.000,1.72727,5.02467,1.0,0.143
O que é um imposto regressivo e como ele afeta a desigualdade?,É um imposto que penaliza proporcionalmente mais os mais pobres,2.76923,5.20226,1.0,0.400,1.0,4.96484,0.9,0.429
Quais são os impactos da desigualdade econômica na saúde pública?,Piora os indicadores de saúde,3.09091,4.82961,1.0,0.333,0.8,3.43523,1.0,0.333
Como a discriminação no mercado de trabalho contribui para a desigualdade?,Limita as oportunidades para grupos marginalizados,1.91667,5.1549,0.90909,0.400,0.83333,3.79304,1.0,0.000
