Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
3. NP-complete problems are the hardest problems in NP, if any NP-complete problem can be solved in polynomial time,2.0,4.75438,0.88889,0.000,4.5,4.82961,1.0,0.100
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que caracteriza a classe de complexidade P?,A classe de problemas decidíveis que podem ser resolvidos por uma máquina de Turing determinística em tempo polinomial.,1.66667,4.37319,1.0,0.250,2.05263,6.11685,0.94444,0.455
O que define a classe de complexidade NP?,A classe de problemas decidíveis para os quais uma solução pode ser verificada por uma máquina de Turing determinística em tempo polinomial.,2.33333,4.37319,1.0,0.250,2.08696,6.58989,0.90909,0.500
O que são problemas NP-completos?,Problemas que são tanto NP quanto NP-difíceis,1.5,3.43523,1.0,0.333,1.14286,4.10211,1.0,0.250
Como a classe NP-difícil difere da NP-completa?,A NP-difícil inclui problemas pelo menos tão difíceis quanto os da NP,2.0,4.10211,1.0,0.250,1.16667,5.20226,1.0,0.500
O que é complexidade de tempo?,A medida do tempo necessário para a execução de um algoritmo em função do tamanho da entrada.,1.57143,3.79304,1.0,0.333,2.27778,6.12437,0.88235,0.857
O que é complexidade de espaço?,A medida da quantidade de memória necessária para a execução de um algoritmo em função do tamanho da entrada.,1.57143,3.79304,1.0,0.333,2.4,6.44608,0.84211,0.750
Qual a utilidade da redução em tempo polinomial?,Permite demonstrar que um problema pode ser transformado em outro em tempo polinomial,2.22222,4.37319,1.0,0.500,1.15385,5.48607,0.92308,0.625
Qual a importância do problema P vs NP?,Questiona se todos os problemas cuja solução pode ser verificada rapidamente também podem ser resolvidos rapidamente,2.77778,4.37319,1.0,0.400,1.0625,6.01226,0.875,0.417
Qual é um exemplo de problema NP-completo?,O Problema do Caixeiro Viajante (TSP) é um exemplo clássico de problema NP-completo.,1.625,4.10211,1.0,0.500,3.25,5.48607,0.92308,0.333
O que significa um problema ser tratável?,Significa que pode ser resolvido de forma eficiente,2.125,4.10211,1.0,0.750,0.875,4.37319,1.0,0.667
