Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição básica de força no contexto da física?,uma influência que causa mudança de movimento,2.25,5.02467,1.0,0.500,0.85714,4.10211,1.0,1.000
O que caracteriza a força como uma quantidade física?,tem magnitude e direção,2.1,4.61384,1.0,0.750,0.75,3.01273,1.0,0.333
Qual a unidade de medida da força no Sistema Internacional de Unidades?,newton (N),2.92308,5.32781,0.91667,0.571,1.5,1.85566,1.0,0.000
O que significa thrust em termos de força?,aumento na velocidade de um objeto,1.88889,4.37319,1.0,0.250,0.83333,3.79304,1.0,1.000
O que é drag e como ele afeta o movimento de um objeto?,diminuição na velocidade de um objeto,2.42857,5.48607,0.92308,0.400,0.83333,3.79304,1.0,1.000
O que é torque e qual seu efeito sobre um objeto?,rotação de um objeto,1.91667,5.02467,1.0,0.500,0.75,3.01273,1.0,1.000
Como a pressão se relaciona com a força e a área?,força distribuída sobre uma área,2.0,5.30531,0.81818,0.750,1.0,3.43523,1.0,0.667
O que é stress e como ele se manifesta em materiais?,distribuição de forças em um material,2.58333,5.02467,1.0,0.000,0.83333,3.79304,1.0,0.667
Como a força pode causar deformação em materiais?,alteração na forma do material,1.77778,4.37319,1.0,0.400,2.0,3.43523,1.0,1.000
Qual a importância da distribuição de forças em um corpo extenso?,equilíbrio e ausência de aceleração,1.83333,5.02467,1.0,0.600,0.8,3.43523,1.0,0.667
Qual a relação entre a força e a mudança no momento de um objeto?,alteração no momento é proporcional à força e ao tempo,1.93333,5.76263,0.85714,1.000,1.5,4.82961,1.0,0.667
