Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando o IPCC foi criado?,1988,1.66667,3.43523,1.0,0.667,0.0,1.0,1.0,0.000
Quais organizações fundaram o IPCC?,Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM),1.66667,3.43523,1.0,0.000,2.16667,5.51466,1.0,0.417
Qual é o objetivo principal do IPCC?,Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas,1.75,4.10211,1.0,0.750,1.45455,5.02467,1.0,0.429
Qual prêmio o IPCC recebeu em 2007?,Prêmio Nobel da Paz,1.625,4.10211,1.0,0.250,1.5,3.01273,1.0,0.000
Quantos relatórios maiores o IPCC produziu até 2014?,Cinco,2.0,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Onde está sediado o IPCC?,Geneva,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Quem é o líder atual do IPCC?,Hoesung Lee,2.125,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual modelo de página wiki o IPCC usa?,Template:IPCC,2.0,4.37319,1.0,0.400,1.0,1.85566,1.0,0.000
Quais são as organizações-mãe do IPCC?,World Meteorological Organization e United Nations Environment Program,1.71429,3.79304,1.0,0.333,1.625,4.37319,1.0,0.000
O IPCC produz pesquisa original?,Não,1.66667,3.43523,1.0,0.750,0.0,1.0,1.0,0.000
Quais são os anos de publicação dos primeiros e últimos relatórios do IPCC?,1990 e 2014,1.92857,5.36491,1.0,0.286,0.66667,2.50045,1.0,0.000
