Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
What is the full name of the organization that the IPCC is part of?,United Nations,6.2,6.07925,0.71429,0.000,0.5,1.85566,1.0,0.000
Which organizations established the IPCC in 1988?,World Meteorological Organization and United Nations Environment Programme,2.875,4.10211,1.0,0.000,3.5,4.37319,1.0,0.000
When was the IPCC established?,1988,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Where is the IPCC's secretariat located?,Geneva,2.0,4.10211,1.0,0.143,0.0,1.0,1.0,0.000
How many member states does the IPCC have?,195,3.33333,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
What are the three working groups of the IPCC?,three working groups,3.8,4.75438,0.88889,0.000,1.0,2.50045,1.0,0.000
What does the IPCC do?,examines climate change science,2.0,3.79304,1.0,0.167,1.5,3.01273,1.0,0.000
Who is the current president of the IPCC?,Hoesung Lee,3.33333,4.51932,0.875,0.000,0.5,1.85566,1.0,0.000
What is the name of the Nobel Prize shared by the IPCC?,Nobel Peace Prize,5.23077,5.47097,0.83333,0.000,1.0,2.50045,1.0,0.000
When was the Paris Agreement influenced by the IPCC?,2015,3.8,4.75438,0.88889,0.000,0.0,1.0,1.0,0.000
