Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Que ramo da ciência da computação teórica lida com a classificação de problemas computacionais por dificuldade?,teoria da complexidade computacional,3.11765,5.89142,0.9375,0.556,1.5,3.01273,1.0,0.333
O que define um problema como intrinsecamente difícil na teoria da complexidade computacional?,solução requer recursos significativos,2.78571,5.36491,1.0,0.429,1.0,3.01273,1.0,0.250
Qual campo da ciência da computação estuda limites práticos sobre o que os computadores podem fazer?,teoria da complexidade computacional,2.82353,5.89142,0.9375,0.444,1.5,3.01273,1.0,0.333
Que medida é utilizada para quantificar a quantidade de recursos necessários para resolver problemas computacionais?,tempo e armazenamento,2.4375,5.76639,0.93333,0.300,0.66667,2.50045,1.0,0.500
Quem é um dos pesquisadores conhecidos na área de teoria da complexidade computacional?,Peter Bürgisser,2.21429,5.36491,1.0,0.286,0.5,1.85566,1.0,0.000
Qual problema Millennium Prize está relacionado à teoria da complexidade computacional?,P versus NP problem,3.08333,5.02467,1.0,0.250,1.5,3.01273,1.0,0.000
Que campo estuda o requisito de recursos de um algoritmo específico para resolver um determinado problema?,análise de algoritmos,2.35294,6.01226,0.875,0.444,0.66667,2.50045,1.0,0.500
Qual tipo de recurso é usado na complexidade do circuito para medir a complexidade?,número de portas em um circuito,2.46667,5.63172,0.92857,0.500,0.83333,3.79304,1.0,0.333
Quem são alguns dos pesquisadores ativos na área de teoria da complexidade computacional?,Scott Aaronson,2.42857,5.36491,1.0,0.429,0.5,1.85566,1.0,0.000
Qual tipo de modelo é usado para estudar problemas e quantificar sua complexidade computacional?,modelos matemáticos de computação,2.2,5.51466,1.0,0.444,0.75,3.01273,1.0,0.333
