Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
What was the primary issue in the 2021 End SARS memorial protest?,The spread of the virus,5.23077,5.32781,0.91667,0.000,2.0,3.59796,0.8,0.000
How is civil disobedience defined in this context?,Civil disobedience opposes authority and involves peaceful actions against governed institutions,2.44444,4.37319,1.0,0.125,5.0,5.02467,1.0,0.000
Which Model is used for begin tags?, The Model:Refbegin is used for begin tags,2.375,4.10211,1.0,0.000,1.88889,4.37319,1.0,0.000
What general interests does the 2019 Montenegrin anti-corruption protests have?, General interests include opposition to corruption and maintaining political integrity,4.27273,4.82961,1.0,0.100,4.5,4.82961,1.0,0.000
Which Model is used for a list of things (Reflist)?, The Model:Reflist is used to list various items,3.0,4.82961,1.0,0.400,2.7,4.61384,1.0,0.000
Is there any indication of yes in a fact? Mention which one., Yes,2.275,5.20226,1.0,0.333,0.0,1.0,1.0,0.000
Civil disobedience is categorized under Direct action., Civil disobedience actions aim to oppose injustice and uphold social justice,3.5,4.10211,1.0,0.000,3.54545,5.02467,1.0,0.091
What is the category associated with civil disobedience actions?, Civil disobedience is categorized under Direct action,2.4,4.61384,1.0,0.111,3.0,4.10211,1.0,0.000
What are the actions taken in the Kenosha unrest?, The Kenosha Restored project was completed.,3.8,4.75438,0.88889,0.000,3.0,3.79304,1.0,0.000
Which Model is used for begin tags?, The Model:Refbegin is used for begin tags,2.375,4.10211,1.0,0.000,1.88889,4.37319,1.0,0.000
What general interests does the 2019 Montenegrin anti-corruption protests have?, General interests include opposition to corruption and maintaining political integrity,4.27273,4.82961,1.0,0.100,4.5,4.82961,1.0,0.000
What is the purpose of civil disobedience actions?, Civil disobedience aims to oppose injustice and uphold social justice,2.88889,4.37319,1.0,0.125,3.1,4.82961,1.0,0.100
Which Model is used for a list of things (Reflist)?, The Model:Reflist is used to list various items,3.0,4.82961,1.0,0.400,2.7,4.61384,1.0,0.000
Is there any indication of yes in a fact? Mention which one., Yes,2.275,5.20226,1.0,0.333,0.0,1.0,1.0,0.000
What category does civil disobedience belong to?, Civil disobedience belongs to the category of Direct action,1.875,4.10211,1.0,0.143,4.0,4.61384,1.0,0.000
What is the primary issue in the 2021 End SARS memorial protest?, The primary issue was the spread of the virus.,5.23077,5.32781,0.91667,0.000,4.5,4.92241,0.77778,0.000
Which Model is used for begin tags?, The Model:Refbegin is used for begin tags,2.375,4.10211,1.0,0.000,1.88889,4.37319,1.0,0.000
What general interests does the 2019 Montenegrin anti-corruption protests have?, General interests include opposition to corruption and maintaining political integrity.,4.27273,4.82961,1.0,0.100,3.18182,4.82961,1.0,0.000
What is the purpose of civil disobedience actions?, Civil disobedience aims to oppose injustice and uphold social justice,2.88889,4.37319,1.0,0.125,3.1,4.82961,1.0,0.100
