Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi a principal causa da Morte Negra?,Plaga bubônica transmitida por pulgas de ratos,2.0,4.37319,1.0,0.400,1.0,4.10211,1.0,0.000
Quando ocorreu a Pandemia da Morte Negra?,De 1346 a 1353,2.0,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
Quantos mortos foram registrados durante a Morte Negra?,75-200 milhões,1.77778,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o efeito mais profundo da Morte Negra na Europa?,Religioso,2.66667,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
Onde acredita-se que tenha surgido a Morte Negra?,Central Ásia ou Leste Ásia,1.66667,4.37319,1.0,0.000,1.0,3.59796,0.8,0.000
Quais eram as principais formas de transmissão da Morte Negra?,Pulgas de ratos (bubônica) e contato humano (pneumônica/septicêmica),2.0,4.82961,1.0,0.167,2.0,4.37319,1.0,0.333
Qual foi a origem mais aceita para a disseminação inicial da Morte Negra?,Crimeia,1.92857,5.48607,0.92308,0.375,0.0,1.0,1.0,0.000
Quando ocorreu o pico da epidemia na Europa?,De 1347 a 1351,2.33333,4.37319,1.0,0.500,0.75,3.01273,1.0,0.000
Qual foi o impacto estimado da Morte Negra na população mundial?,Redução de c. 200 milhões a 60%,3.0,5.02467,1.0,0.286,1.025,4.37319,1.0,0.250
Quando os efeitos da Morte Negra foram superados pela população europeia?,Até 1500,2.33333,5.02467,1.0,0.143,0.5,1.85566,1.0,0.000
Quantas gerações passaram até que a população europeia voltasse ao nível de 1300?,Pelo menos duas,2.07143,5.36491,1.0,0.286,1.0,2.50045,1.0,1.000
