Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o objetivo principal de uma farmácia?,Fornecer e dispensar medicamentos,1.77778,4.37319,1.0,1.000,0.75,3.01273,1.0,0.333
Quem é responsável por entregar as prescrições médicas?,O farmacêutico,1.77778,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Que tipo de medicamento necessita de receita médica para ser adquirido?,Medicamentos de uso controlado,2.25,5.1549,0.90909,0.714,0.75,3.01273,1.0,0.333
O que é importante fazer para evitar erros na dispensação dos medicamentos?,Verificar duas vezes as informações,2.76923,5.20226,1.0,0.429,1.2,3.43523,1.0,0.000
Onde são geralmente colocados os medicamentos sem receita?,Na área de autoatendimento,1.66667,4.37319,1.0,0.500,0.75,3.01273,1.0,0.500
Qual profissional orienta sobre como tomar o medicamento?,O farmacêutico,1.88889,4.37319,1.0,0.750,0.5,1.85566,1.0,0.000
Como devem ser armazenados os medicamentos para garantir sua conservação?,Em local fresco,1.72727,4.82961,1.0,0.667,0.66667,2.50045,1.0,1.000
Que serviço comum é oferecido em farmácias além de vender medicamentos?,Aconselhamento em saúde e primeiros socorros,2.0,5.02467,1.0,0.429,1.16667,3.79304,1.0,0.250
Por que é importante manter o ambiente limpo na farmácia?,Para evitar contaminação e garantir a segurança dos produtos,2.27273,4.82961,1.0,0.833,1.22222,4.61384,1.0,1.000
Quais documentos são necessários para retirar uma prescrição médica na farmácia?,O receituário e a identificação da pessoa que fez o pedido,2.16667,5.02467,1.0,0.429,1.36364,5.1549,0.90909,0.400
