Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o objetivo principal da sharia no contexto do islamismo político?,A sharia tem como objetivo principal proporcionar um governo e uma legislação baseados nas normas islâmicas,2.61538,5.20226,1.0,0.714,1.5,5.78178,1.0,0.500
Que é a maior diferença entre o islamismo político secular e o religioso?,O islamismo político secular busca aplicar as doutrinas islâmicas em um contexto laico,1.85714,5.48607,0.92308,0.714,1.38462,5.36491,1.0,0.444
Quem foi um dos fundadores do movimento islâmopolítico moderno?,Ali Abdul al-Saoud é considerado um dos principais fundadores do movimento islâmopolítico moderno no século XX,2.7,4.61384,1.0,0.400,2.375,5.78178,1.0,0.250
Qual é a consequência mais importante da adoção da sharia na sociedade?,A adoção da sharia garante que as leis sejam baseadas nos princípios islâmicos,2.92308,5.32781,0.91667,0.429,1.53846,5.36491,1.0,0.000
Qual é o principal objetivo do movimento islamopolítico na atualidade?,O principal objetivo é promover a adoção da sharia como base da lei em todos os aspectos da vida social,2.63636,4.82961,1.0,0.667,1.35,6.42016,0.9,0.727
Que figura política é associada ao aumento dos poderes religiosos no governo?,A figura de um líder político que inspira movimentos comunitários e que promove a integração da religião na esfera pública.,3.53846,5.20226,1.0,0.500,3.33333,6.42016,0.9,0.455
Qual é o principal objetivo de movimentos como o Hizb ut-Tahrir?,O principal objetivo é estabelecer um estado islâmico baseado na sharia,2.33333,5.1549,0.90909,0.500,1.27273,5.02467,1.0,0.625
Quem foi considerado um dos maiores teólogos do islamismo político moderno?,Sayyid Qutb foi um dos maiores teólogos e intelectuais do movimento islâmopolítico no século XX,2.41667,5.02467,1.0,0.429,2.06667,5.65316,1.0,0.200
Qual é o principal objetivo da Conferência de Medina na área política?,A Conferência de Medina tem como objetivo promover a cooperação entre Estados islâmicos para aplicar as leis islâmicas em uma base comunitária e mutualista.,2.30769,5.20226,1.0,0.750,2.6,6.64869,0.95833,0.400
Qual é a consequência mais importante de se adotar a sharia como lei fundamental?,A adoção da sharia garante que as leis sejam baseadas nos princípios islâmicos,2.66667,5.63172,0.92857,0.625,1.53846,5.36491,1.0,0.000
