Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Zbigniew Messner foi nacido em Warsaw,2006,1.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Jonas Turkow morreu em Warsaw,1987,1.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Jakub Szumski nasceu em Warsaw,1983,1.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Jacek Woszczerowicz morreu em Warsaw,1984,1.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Adam De Giorgi possui estadio localizado em Warsaw,Warsaw,1.25,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Jan Kalicki nasceu em Warsaw,1960,1.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Jarosław Wierczuk nasceu em Warsaw,1973,1.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Warsaw e Górnica - qual cidade ocupa a posição de Górnica?,Warsaw,2.58333,4.96484,0.9,0.333,0.0,1.0,1.0,0.000
Legia Warsaw e football - qual é o time local que frequentemente disputa os estadios de Warsaw?,Legia Warsaw,1.88889,5.89142,0.9375,0.300,0.5,1.85566,1.0,0.000
Jan Kalicki morreu em Warsaw,2015,1.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
