Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o objetivo principal da União Europeia conforme mencionado no texto?,Promover a paz,2.15385,5.20226,1.0,0.625,0.66667,2.50045,1.0,0.500
Qual tribunal afirma que a União Europeia representa uma nova ordem jurídica de direito internacional?,Tribunal de Justiça da União Europeia,2.0625,5.65316,1.0,0.600,1.33333,3.79304,1.0,0.167
Qual evento histórico levou à criação do arcabouço jurídico da União Europeia?,Fundação da Comunidade Europeia do Carvão e do Aço após a Segunda Guerra Mundial,3.46154,5.20226,1.0,0.375,2.14286,5.63172,0.92857,0.250
Qual é o nome do periódico que atua na disciplina Law of the European Union?,Common Market Law Review,3.125,5.65316,1.0,0.200,1.5,3.01273,1.0,0.000
Qual modelo de página wiki é utilizado na disciplina Law of the European Union?,Template:Redirect category shell,3.46667,5.51466,1.0,0.273,1.2,3.01273,1.0,0.000
Qual é a subdisciplina associada a Henry G. Schermers?,Law of the European Union,2.2,4.75438,0.88889,0.000,2.0,3.43523,1.0,0.000
Qual acadêmico atua na área de Law of the European Union?,John Bell,2.83333,5.02467,1.0,0.125,0.5,1.85566,1.0,0.000
Quantos tipos de instituições a União Europeia possui que transcendem os Estados-nação?,Três (políticas,2.15385,5.20226,1.0,0.000,0.66667,1.85566,1.0,0.000
Qual é o nome da primeira comunidade que deu origem ao sistema jurídico da União Europeia?,Comunidade Europeia do Carvão e do Aço,2.47059,5.89142,0.9375,0.400,1.71429,4.25402,0.85714,0.429
Qual é o principal foco das instituições da União Europeia mencionadas no texto?,Cooperação e desenvolvimento humano,2.64286,5.36491,1.0,0.375,0.75,3.01273,1.0,0.667
