Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando foi fundada a British Satellite Broadcasting?,British Satellite Broadcasting foi fundada em 1986-12-11.,1.75,4.10211,1.0,0.000,2.0,4.10211,1.0,0.000
Com qual empresa a British Satellite Broadcasting se uniu e quando?,A British Satellite Broadcasting se uniu com Sky Television plc em novembro de 1990 para formar BSkyB.,2.91667,5.02467,1.0,0.200,2.33333,5.90165,1.0,0.182
Quando começou a transmissão da British Satellite Broadcasting?,British Satellite Broadcasting começou a transmitir em 25 de março de 1990.,2.33333,4.37319,1.0,0.200,2.0,5.32781,0.91667,0.250
Onde estava sediada a British Satellite Broadcasting?,A British Satellite Broadcasting estava sediada em Londres,1.75,4.10211,1.0,0.000,1.375,4.37319,1.0,0.000
Quais canais de TV eram propriedade da British Satellite Broadcasting?,The Movie Channel (British TV channel),2.54545,4.82961,1.0,0.286,3.5,3.95066,0.83333,0.167
Quais filmes foram produzidos pela British Satellite Broadcasting?,Hardware,2.11111,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Quais imagens representam a British Satellite Broadcasting?,Marco Polo House (brighter cropped version).jpg,1.875,4.10211,1.0,0.000,4.5,4.10211,1.0,0.000
Em quais categorias a British Satellite Broadcasting se encaixa?,Categorias incluem empresas britânicas criadas em 1986,2.1,4.61384,1.0,0.000,1.42857,4.10211,1.0,0.000
A British Satellite Broadcasting era uma empresa existente ou foi descontinuada?,British Satellite Broadcasting foi descontinuada após a fusão com Sky Television para formar BSkyB.,2.33333,5.02467,1.0,0.375,2.06667,5.51466,1.0,0.100
Qual foi o nome da empresa resultante da fusão da British Satellite Broadcasting com Sky Television?,O nome resultante foi BSkyB.,3.82353,6.01226,0.875,0.273,1.83333,3.43523,1.0,0.250
