Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que distingue uma escola particular de uma pública?,Financiamento governamental,2.1,4.75438,0.88889,0.500,0.5,1.85566,1.0,0.000
Quais instituições normalmente têm um conselho de governadores?,escolas particulares,1.66667,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Qual a principal característica que define uma escola particular?,Não é financiada pelo governo,1.7,4.61384,1.0,0.800,1.0,3.43523,1.0,0.250
Como são chamadas as escolas que não dependem de financiamento público?,privadas,1.75,5.02467,1.0,0.714,0.0,1.0,1.0,0.000
Qual a característica comum entre escolas particulares e independentes?,ausência de financiamento público,1.9,4.61384,1.0,0.400,0.75,3.01273,1.0,1.000
Quais instituições podem ter um sistema de governança independente?,escolas particulares,1.8,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
O que geralmente garante a operação independente das escolas particulares?,um sistema de governança,2.27273,4.82961,1.0,0.500,0.75,3.01273,1.0,0.500
Quais escolas geralmente possuem um sistema de financiamento privado?,escolas particulares,1.8,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
O que as escolas particulares não recebem para financiar suas atividades?,financiamento governamental,1.91667,5.02467,1.0,0.333,0.5,1.85566,1.0,0.000
Que tipo de instituições podem ter um conselho de administração?,escolas particulares,2.0,4.96484,0.9,0.667,0.5,1.85566,1.0,0.000
