Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem é considerado o fundador do conceito de desobediência civil?,Henry David Thoreau,2.09091,4.82961,1.0,0.333,1.0,2.50045,1.0,0.000
Qual foi o movimento de independência da Índia que utilizou a desobediência civil?,revolução indiana,2.14286,5.36491,1.0,0.429,0.5,1.85566,1.0,0.500
Qual movimento nos Estados Unidos utilizou a desobediência civil para combater a segregação racial?,luta pelos direitos civis de Martin Luther King,2.66667,5.63172,0.92857,0.333,1.25,4.37319,1.0,0.167
Qual evento de 2021 envolveu a desobediência civil em Moçambique?,protestos contra o End SARS,2.18182,4.82961,1.0,0.333,0.8,3.43523,1.0,0.000
O que é a desobediência civil?,protesto político pacífico contra leis consideradas injustas,1.57143,3.79304,1.0,0.333,1.14286,4.10211,1.0,0.167
Quem é conhecido por ter utilizado a desobediência civil na luta contra o apartheid nos EUA?,Martin Luther King,2.41176,5.78178,1.0,0.556,1.0,2.50045,1.0,0.000
Qual movimento de 2019 no Montenegro utilizou a desobediência civil?,protestos anti-corrupção,2.54545,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Qual foi o principal objetivo da desobediência civil segundo o contexto?,opor-se a leis injustas ou governos opressores,2.25,5.1549,0.90909,0.667,1.14286,4.10211,1.0,0.000
Quem é associado ao movimento de desobediência civil na Índia?,Mahatma Gandhi,2.0,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Qual evento de 2020 envolveu a desobediência civil na Polônia?,protestos LGBTQ+,2.18182,4.82961,1.0,0.333,1.0,1.85566,1.0,0.000
