Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual porcentagem da floresta tropical remanescente do planeta é representada pela Amazônia?,mais da metade,3.92308,5.20226,1.0,0.375,1.0,2.50045,1.0,1.000
Quantas espécies de árvores a floresta amazônica abriga?,16.000,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quantos quilômetros quadrados são cobertos pela bacia amazônica?,7,2.33333,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Quantas nações têm território dentro da Amazônia?,nove,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,1.000
Qual país possui a maior parte da floresta amazônica?,Brasil,2.1,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Quantos países possuem Amazonas como nome de uma região administrativa principal?,quatro,1.91667,5.02467,1.0,0.429,0.0,1.0,1.0,1.000
Quantos tipos diferentes de grupos étnicos vivem na Amazônia?,350,2.3,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Quantas identidades indígenas formalmente reconhecidas existem na Amazônia?,3,2.77778,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual porcento da população total são povos indígenas na Amazônia?,9%,2.63636,4.82961,1.0,0.571,0.5,1.85566,1.0,0.000
Que nome é dado à área protegida francesa na floresta amazônica?,Guiana Amazonian Park,2.33333,5.02467,1.0,0.625,1.0,2.50045,1.0,0.000
