Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De que origem é a palavra farmácia?,do grego φάρμακον / pharmakôn,1.75,4.10211,1.0,0.750,2.0,3.01273,1.0,0.333
Qual é uma categoria associada à farmácia?,Category:Medicinal chemistry,2.0,4.10211,1.0,0.500,1.0,2.50045,1.0,0.000
Qual é um modelo de página wiki usado pela farmácia?,Template:Health care,2.18182,4.82961,1.0,0.667,1.0,2.50045,1.0,0.000
Qual é uma empresa que atua no setor de farmácia?,Big B Drugs,1.72727,4.82961,1.0,0.600,1.0,2.50045,1.0,0.000
Qual é uma imagem representativa da farmácia?,Medicin man.jpg,2.0,4.10211,1.0,0.500,1.5,1.85566,1.0,0.000
Qual setor de atividade a farmácia atua?,Health care,2.0,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Quem possui ocupação em farmácia?,Chinedum Peace Babalola,1.5,3.43523,1.0,0.667,1.0,2.50045,1.0,0.000
Qual é um serviço oferecido por farmácias?,serviço Pharmacy,1.75,4.10211,1.0,0.250,0.5,1.85566,1.0,0.500
Qual é uma organização que atua na disciplina de farmácia?,American Society of Consultant Pharmacists,1.72727,4.82961,1.0,0.600,2.0,3.43523,1.0,0.000
Qual é um tipo de produto associado à farmácia?,produtos Pharmacy,2.0,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
