Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o número atômico do Oxigênio?, 8,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Como é abreviado o Oxígeno molecular?, O2,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quem descobriu o Oxigênio?, Antoine Lavoisier,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Qual país foi responsável pela descoberta do Oxigênio?, França,2.44444,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Que uso tem o Oxigênio na medicina?, Terapia de oxigenação medicinal,1.875,4.10211,1.0,0.500,0.75,3.01273,1.0,0.000
"Quando dois átomos de Oxigênio se unem, qual gás é produzido?", Ar,3.61538,5.02467,1.0,0.167,0.0,1.0,1.0,0.000
Qual é a forma mais comum de Oxigênio utilizada no soldagem?, Gaseous Oxygen,2.41667,5.02467,1.0,0.429,0.5,1.85566,1.0,0.000
Oxigênio tem momento magnético?, Não,1.4,3.01273,1.0,0.500,0.0,1.0,1.0,0.000
Em que indústria o Oxigênio líquido é usado comumente?, Indústria aeronáutica,2.1,4.61384,1.0,0.500,0.5,1.85566,1.0,0.500
Qual é a fórmula empírica do Oxigênio?, O,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
