Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual empresa foi formada pela fusão da Sky Television e da British Satellite Broadcasting?,BSkyB,2.46667,5.63172,0.92857,0.111,0.0,1.0,1.0,0.000
Em qual cidade a British Satellite Broadcasting tinha sua sede?,Londres,2.27273,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
Quando a British Satellite Broadcasting começou suas transmissões?,25 de março de 1990,2.11111,4.37319,1.0,0.000,0.8,3.59796,0.8,0.333
Qual canal de TV britânico era propriedade da British Satellite Broadcasting?,Galaxy,2.58333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Qual filme foi produzido pela British Satellite Broadcasting?,Hardware,2.11111,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome do canal The Movie Channel em relação à British Satellite Broadcasting?,OwningCompany,3.125,5.65316,1.0,0.222,0.0,1.0,1.0,0.000
Quem era a empresa proprietária do canal Now (British TV channel)?,British Satellite Broadcasting,4.0,5.02467,1.0,0.500,1.0,2.50045,1.0,0.000
Em que ano a British Satellite Broadcasting foi fundada?,1986,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual canal de TV britânico tinha como companhia produtora a British Satellite Broadcasting?,Memphis Belle,2.28571,5.36491,1.0,0.700,0.5,1.85566,1.0,0.000
Onde a British Satellite Broadcasting era localizada além de Londres?,Marco Polo House,2.09091,4.82961,1.0,0.143,1.0,2.50045,1.0,0.000
