Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o ano de fundação da União Europeia?,1952,1.8,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o principal objetivo da legislação da União Europeia?,Promover paz,2.27273,4.96484,0.9,0.667,0.5,1.85566,1.0,0.500
Quem interpreta a legislação da União Europeia?,O Tribunal de Justiça da União Europeia,2.0,4.10211,1.0,0.250,1.28571,4.10211,1.0,0.167
Quais tratados formam a estrutura constitucional da União Europeia?,Os Tratados da União Europeia,2.3,4.61384,1.0,0.167,1.0,3.43523,1.0,0.000
Qual é o nome da revista que atua na disciplina Direito da União Europeia?,Common Market Law Review,2.6,5.63172,0.92857,0.333,1.5,3.01273,1.0,0.000
Qual é a área de atuação de John Bell como especialista jurídico?,Direito da União Europeia,2.0,5.32781,0.91667,0.143,1.0,3.01273,1.0,0.000
Qual é a subdisciplina do Direito da União Europeia mencionada?,Henry G. Schermers,3.09091,4.82961,1.0,0.000,1.0,2.50045,1.0,0.000
Qual modelo de página wiki é usado pela disciplina Direito da União Europeia?,Template:Redirect category shell,2.5,5.36491,1.0,0.400,1.2,3.01273,1.0,0.000
Qual é a principal instituição responsável por criar jurisprudência da União Europeia?,Tribunal de Justiça da União Europeia,2.23077,5.20226,1.0,0.500,1.33333,3.79304,1.0,0.167
Qual é o modelo de página wiki relacionado ao rearranjo de palavras na disciplina Direito da União Europeia?,Template:R from word rearrangement,2.89474,6.11685,0.94444,0.250,1.5,3.43523,1.0,0.000
