Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quando ocorreu a Black Death?,De 1346 a 1353.,1.5,3.43523,1.0,0.000,1.4,3.01273,1.0,0.000
Qual foi a causa principal da Black Death?,Peste bubônica (Yersinia pestis).,1.88889,4.37319,1.0,0.400,2.42857,3.01273,1.0,0.000
Como se espalhou a peste?,Pulgas em ratos negros e contato pessoal.,1.5,3.43523,1.0,0.000,1.75,4.10211,1.0,0.600
Qual era a origem da Black Death?,Ásia Central ou Oriental.,2.0,4.10211,1.0,0.500,1.6,3.01273,1.0,0.000
A doença foi disseminada por navios genoveses?,Sim,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi o impacto populacional na Europa?,30% a 60% da população morreu.,2.0,4.10211,1.0,0.000,3.0,4.51932,0.875,0.250
Qual foi o efeito global na população mundial?,Diminuiu para ~350-375 milhões.,2.0,4.37319,1.0,0.600,1.66667,3.01273,1.0,0.000
Quais formas secundárias teve a peste?,Sepsicêmica e pneumônica.,2.0,3.79304,1.0,0.000,1.25,2.50045,1.0,0.000
Qual foi o impacto na Mesopotâmia?,Aproximadamente um terço da população.,1.71429,3.79304,1.0,0.000,1.66667,3.43523,1.0,1.000
Quando a Europa recuperou sua população?,Até 1500.,1.71429,3.79304,1.0,0.333,1.0,1.85566,1.0,0.000
