Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando a Universidade de Harvard foi fundada?,1636,2.0,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual indivíduo recebeu o nome da universidade?,John Harvard,1.875,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Em que cidade a Universidade de Harvard está localizada?,Cambridge,2.2,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o valor do patrimônio líquido da Universidade de Harvard?,$50,2.83333,5.02467,1.0,0.429,0.5,1.85566,1.0,0.000
Quantas bibliotecas compõem a Harvard Library?,79 bibliotecas,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Quantos itens estão disponíveis na Harvard Library?,20,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quantos ganhadores do Nobel são alumni da Universidade de Harvard?,150 ganhadores do Nobel,2.27273,4.82961,1.0,0.286,1.5,3.01273,1.0,0.000
Quantos presidentes dos Estados Unidos são alumni da Universidade de Harvard?,oito presidentes dos EUA,2.33333,5.02467,1.0,0.250,1.0,3.01273,1.0,0.000
Quantas faculdades acadêmicas compõem a Universidade de Harvard?,dez faculdades acadêmicas,2.0,4.37319,1.0,0.167,0.66667,2.50045,1.0,0.000
Qual organização foi co-fundada pela Universidade de Harvard em 1900?,Associação de Universidades Americanas,1.81818,4.82961,1.0,0.286,0.75,3.01273,1.0,0.250
