Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Predicate,Object,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
augRecordHighC,38,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
So putting it all together, I'll list each predicate and its corresponding object value on separate lines in the CSV.,2.0,3.43523,1.0,0.000,6.83333,5.78178,1.0,0.000
Predicate,Object,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
augRecordHighC,38,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
decMeanC,-0.1,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
decRecordHighC,15.4,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
febLowC,-3.3,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
marRecordHighC,22.9,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
mayPrecipitationDays,12.93,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
source,meteomodel.pl,0.0,1.0,1.0,0.000,1.0,1.0,1.0,0.000
depiction,https://commons.wikimedia.org/wiki/Special:FilePath/Wilanów_Palace.jpg,0.0,1.0,1.0,0.000,1.6,2.50045,1.0,0.000
Este CSV inclui cada predicado e seu objeto correspondente, com as imagens listadas separadamente.,1.33333,4.61384,1.0,0.600,1.66667,3.43523,1.0,0.000
