Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De onde se originou a morte negra?,as planícies da Ásia Central,2.0,4.10211,1.0,0.333,1.4,3.43523,1.0,0.000
Como a morte negra chegou ao Mediterrâneo e à Europa?,navios mercantes.,2.0,4.82961,1.0,0.200,1.0,1.85566,1.0,0.000
Qual o percentual de população europeia matocado por bubonic plague?,30 a 60%.,2.0,4.82961,1.0,0.167,1.6,3.01273,1.0,0.000
Quanto da população mundial finalmente se recuperou da morte negra?,século XVII.,2.0,4.96484,0.9,0.667,1.0,1.85566,1.0,0.500
Por quanto tempo a praga permaneceu?,até o século,1.71429,3.79304,1.0,0.333,0.66667,2.50045,1.0,1.000
O que significa uma doença ser enzoótica?,eralmente presente),2.125,4.10211,1.0,0.750,1.0,1.85566,1.0,1.000
Qual a idade das lápides que fazem referência à praga?,datadas de 1338 a 39,2.09091,4.82961,1.0,0.400,0.8,3.43523,1.0,0.000
De onde oscientistas pensam que todas as pragas se originaram?,China.,1.90909,4.82961,1.0,0.200,0.5,1.0,1.0,0.000
Quando começou a fome chinesa?,1331,1.5,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Quantas está epidemia na China matou?,erca de 25 milhões,2.0,3.79304,1.0,0.250,0.75,3.01273,1.0,0.000
O que significa o que é uma doença enzoótica?,Evolução empopulação por gene型 differente.,1.7,4.92241,0.77778,0.250,1.5,3.43523,1.0,0.000
Qual a idade das lápides que fazem referência à praga?,datadas de 1338 a 39,2.09091,4.82961,1.0,0.400,0.8,3.43523,1.0,0.000
De onde oscientistas pensam que todas as pragas se originaram?,China.,1.90909,4.82961,1.0,0.200,0.5,1.0,1.0,0.000
O que define a etiolografia da praga?,Difer Enculturaçãopopulação,2.125,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual o percentual dos indivíduos na Europa maturos do plague bubonica?,25%,3.5,5.02467,1.0,0.000,0.5,1.85566,1.0,0.000
