Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que Paul Baran desenvolveu?,Paul Baran desenvolveu o conceito Switching Adaptive Message Block,1.5,3.43523,1.0,0.000,1.66667,4.61384,1.0,0.125
O que a comutação de bloco de mensagem adaptável distribuíada fez?,forncer um método de roteamento eficiente e tolerante a falhas para mensagens de telecomunicações,2.91667,5.1549,0.90909,0.333,1.28571,5.63172,0.92857,0.250
O que esse conceito contradiz?,Esse conceito contrastava e contradictory os princípios estabelecidos anteriormente de pré-alocação da largura de banda da rede,1.66667,3.43523,1.0,0.500,2.41176,6.12437,0.88235,0.400
Com o que Donald Davies é creditado?,Davies é creditado por cunhar o nome moderno de comutação de pacotes e inspirar várias redes de comutação de pacotes na Europa,2.125,4.10211,1.0,0.000,1.45455,6.9364,0.77273,0.231
O que Paul Baran desenvolveu no final dos anos 50?,o conceito Switching Adaptive Message,2.27273,4.82961,1.0,0.333,1.4,3.43523,1.0,0.250
Qual era o objetivo do sistema?,forncer um método de roteamento eficiente e tolerante a falhas para mensagens de telecomunicações,1.71429,3.79304,1.0,1.333,1.28571,5.63172,0.92857,0.250
Quem é creditado com o nome moderno para este sistema?,Davies é creditado por cunhar o nome moderno de comutação de pacotes e inspirar várias redes de comutação de pacotes na Europa,2.27273,4.82961,1.0,0.600,1.45455,6.9364,0.77273,0.231
A comutação de pacotes contrasta com o que outro principal?,comutação de circuitos,2.0,4.82961,1.0,0.250,0.66667,2.50045,1.0,0.000
O que é comutação de circuitos caracterizada por?,a comutação de circuitos é caracterizada por uma taxa por unidade de tempo de conexão,2.22222,4.37319,1.0,0.000,1.13333,6.03262,0.8,0.500
Como a comutação de pacotes é caracterizada?,por uma taxa por unidade de informação transmitida,2.0,4.10211,1.0,0.000,0.875,4.51932,0.875,0.750
O que é o objetivo da transmissão distribuída?,forncer um método eficiente e tolerante a falhas para mensagens em distribuição,2.0,4.51932,0.875,0.750,1.16667,5.20226,1.0,0.429
A qual abordagem distribuíta é mais eficiente para networks que são altos em吞idão?,o enquanto distribuído é mais eficiente para network altos em吞idão,2.14286,5.36491,1.0,0.333,1.4,4.82961,1.0,0.778
