Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o principal gatilho da Crise do Petróleo de 1973?,O embargo do petróleo do OAPEC,2.58333,5.02467,1.0,0.286,1.16667,3.95066,0.83333,0.333
Quem liderou o OAPEC no embargo de 1973?,A Arábia Saudita,2.11111,4.37319,1.0,0.000,0.66667,2.50045,1.0,0.000
Qual foi o objetivo do embargo do petróleo do OAPEC?,Punir o apoio de Israel na Guerra do Yom Kippur,3.09091,5.12344,0.8,0.600,1.9,4.82961,1.0,0.286
Qual nação foi o principal alvo inicial do embargo?,Canadá,1.9,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Qual a consequência imediata do embargo do petróleo?,Aumento drástico dos preços do petróleo,2.77778,4.51932,0.875,0.250,2.5,3.79304,1.0,0.250
Qual a relação entre a Crise do Petróleo e a política de Nixon?,Nixon buscou uma solução negociada,2.07143,5.62279,0.84615,0.500,0.8,3.43523,1.0,0.250
O que Israel fez para tentar resolver a crise?,Se retirou da Península do Sinai,2.2,4.61384,1.0,0.600,2.0,3.79304,1.0,0.250
Quais foram os impactos econômicos imediatos do embargo?,Inflação e recessão global,2.33333,4.37319,1.0,0.000,0.75,3.01273,1.0,0.000
Qual o termo usado para descrever o impacto da Crise do Petróleo?,Primeiro choque do petróleo,2.30769,5.32781,0.91667,0.571,1.0,3.01273,1.0,0.667
Como a Crise do Petróleo afetou a economia dos EUA?,Aumento do custo de vida e impacto industrial,2.54545,4.96484,0.9,0.333,1.125,4.37319,1.0,0.800
Qual a importância da decisão de Nixon de suspender o dólar do gold?,Impacto na economia global,2.5,5.48607,0.92308,0.667,0.75,3.01273,1.0,0.333
Qual a relação entre a Crise do Petróleo e a política de proteçãoismo?,Aumento das barreiras comerciais,2.07143,5.62279,0.84615,0.500,0.75,3.01273,1.0,0.000
Como a Crise do Petróleo influenciou as relações internacionais?,Aumento das tensões geopolíticas,2.5,4.61384,1.0,0.167,1.5,3.01273,1.0,0.000
Quais foram as consequências da Crise do Petróleo para a indústria automotiva?,Redução do consumo de carros,2.53846,5.20226,1.0,0.286,1.4,3.43523,1.0,0.333
Quais medidas foram implementadas para mitigar os efeitos da Crise do Petróleo?,Racionamento de gasolina e incentivo ao uso de carros menores,2.46154,5.20226,1.0,0.125,1.5,4.96484,0.9,0.500
Quais os principais países que sofreram com o embargo?,Canadá,1.7,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Como a Crise do Petróleo impactou o preço da gasolina nos EUA?,Aumento significativo e imediato,2.84615,5.20226,1.0,0.429,0.75,3.01273,1.0,0.333
Qual o efeito da Crise do Petróleo na economia global?,Desestabilização econômica e crise da confiança,3.09091,4.82961,1.0,0.500,1.0,3.79304,1.0,0.500
