Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o posto de Fresno na lista de cidades mais populosas da Califórnia?,Quinta,2.2,5.63172,0.92857,0.375,0.0,1.0,1.0,0.000
Qual é a população de Fresno segundo o censo de 2020?,Mais de 542 mil habitantes,1.75,5.1549,0.90909,0.200,1.6,3.43523,1.0,0.000
Em que ano Fresno se tornou uma cidade incorporada?,1885,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é o significado do nome Fresno em espanhol?,freixo,2.5,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é a densidade populacional de Fresno em milhas quadradas?,4722,1.81818,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Qual tribunal federal dos Estados Unidos está localizado em Fresno?,United States District Court for the Eastern District of California,2.81818,4.82961,1.0,0.286,2.1,4.96484,0.9,0.000
Qual é o nome do festivais localizado em Fresno?,The Big Fresno Fair,2.5,4.61384,1.0,0.200,1.5,3.01273,1.0,0.000
Qual é a população da área metropolitana de Fresno?,1.008.654,2.5,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a área de Fresno em quilômetros quadrados?,300,1.7,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o nome do aeroporto que atende a Fresno?,Fresno Yosemite International Airport,1.72727,4.82961,1.0,0.400,1.5,3.01273,1.0,0.000
