Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
### 10 Pares `pergunta,resposta`,1.14286,3.59796,0.8,0.200,0.5,1.0,1.0,1.000
1. Qual é o objetivo dos movimentos de reavivamento islâmicos em relação à sociedade?,Reorganizar a estrutura política,1.21429,5.51466,1.0,0.429,0.75,3.01273,1.0,0.667
2. Em qual lugar origina-se o Hamas?,Palestina,1.10714,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
4. O que é um movimento de reavivamento islâmico?,Uma tentativa de manter ou reorganizar a dinâmica política no contexto religioso,1.08333,4.61384,1.0,0.200,1.16667,5.20226,1.0,0.571
5. Qual é o objetivo principal dos islamistas modernos e reformeda-dos?,Promover os direitos sociais e culturais,1.29545,5.02467,1.0,0.429,0.83333,3.79304,1.0,0.000
6. Como os islamistas modernos e reformeda-dos se diferem dos islamistas radicais?,Uma abordagem mais conservadora vs uma ativa resistência à polícia,1.29167,5.32781,0.91667,0.000,1.5,4.96484,0.9,0.429
7. Qual é o objetivo dos grupos islâmicos como al-Maunah?,Promover a independência,1.3,4.82961,1.0,0.333,0.66667,2.50045,1.0,0.500
8. O que os movimentos de reavivamento islâmicos tentam ativar?,O potenciar de forma controllada,1.3,4.82961,1.0,0.000,0.8,3.43523,1.0,0.333
9. Em qual lugar se origina o islamismo moderno?,Arab em Israel,1.19444,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.000
10. Como os islamistas modernos e reformeda-dos se diferem dos islamistas radicais?,Uma abordagem mais cooperativa vs uma ativa resistência à polícia.,1.29167,5.32781,0.91667,0.000,2.27273,4.96484,0.9,0.429
