Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais são os dois rios mais longos da Europa?,Reno e Danúbio.,2.3,4.61384,1.0,0.400,1.25,2.50045,1.0,0.000
Qual é a capital da Suíça?,Berna.,1.71429,3.79304,1.0,0.667,0.5,1.0,1.0,0.000
Quais países são traçados pelo rio Reno?,Alemanha,2.125,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
O que é o ponto de encontro dos rios Reno e Danúbio?,Ulm,2.30769,5.32781,0.91667,0.333,0.0,1.0,1.0,0.000
Qual a extensão do Rio Reno?,800 quilômetros.,2.0,3.79304,1.0,0.333,1.0,1.85566,1.0,0.000
Em qual país termina o Rio Reno?,País-Bas.,1.75,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
Quais são os principais tributários do rio Reno?,Inn e Ill.,2.0,4.37319,1.0,0.400,1.25,2.50045,1.0,0.000
Quando foi construída a primeira ponte sobre o Reno em Ulm?,1356.,1.75,5.02467,1.0,0.286,0.5,1.0,1.0,0.000
Qual é o nome da cidade que se situa na confluência dos rios Reno e Ilha?,Strasburgo,2.58824,5.78178,1.0,0.250,0.0,1.0,1.0,0.000
O Rio Reno recebe água de quantos glaciares?,27.,1.88889,4.37319,1.0,0.167,0.5,1.0,1.0,0.000
