Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a definição de Farmácia segundo o contexto fornecido?,Farmácia é a ciência praticada por graduados em farmácia (farmacêuticos),1.72727,4.82961,1.0,0.200,1.16667,4.96484,0.9,0.286
Qual é o assunto tratado pelo Australian Pharmaceutical Formulary?,Pharmacy,2.7,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é uma imagem representativa associada à Farmácia?,42-aspetti di vita quotidiana,2.33333,4.37319,1.0,0.200,0.75,3.01273,1.0,0.000
Qual é uma organização que atua na disciplina Pharmacy?,American Society of Consultant Pharmacists,1.8,4.61384,1.0,0.400,2.0,3.43523,1.0,0.000
Qual é um periódico que atua na disciplina Pharmacy?,Journal of Pharmaceutical Sciences,1.8,4.61384,1.0,0.200,1.5,3.01273,1.0,0.000
Qual empresa possui serviço Pharmacy?,Rite Aid,1.66667,3.43523,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é a classificação da Farmácia?,Professional,1.71429,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Qual é outra imagem representativa da Farmácia?,Medicin man.jpg,2.0,4.10211,1.0,0.250,1.5,1.85566,1.0,0.000
Qual é outra organização relacionada à Pharmacy?,American Society of Health-System Pharmacists,2.0,4.10211,1.0,0.250,2.0,3.43523,1.0,0.000
Qual é outra empresa que tem produto Pharmacy?,SuperValu (United States),1.66667,4.37319,1.0,0.400,2.0,2.50045,1.0,0.000
