Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De onde os normandos originaram-se?,norte da França.,1.83333,3.43523,1.0,0.000,1.25,2.50045,1.0,0.500
Quais idiomas os normandos falavam?,latim,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a origem da palavra Normando?,homens do Norte.,2.0,4.10211,1.0,0.500,1.5,2.50045,1.0,0.000
Quem foi o líder na Batalha de Hastings?,Guilherme,1.66667,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Quais religiões os normandos praticavam?,cristianismo e paganismo nórdico.,1.5,3.43523,1.0,0.000,1.4,3.01273,1.0,0.333
Qual foi uma das principais conquistas dos normandos?,conquista da Inglaterra.,1.77778,4.37319,1.0,0.000,1.5,2.50045,1.0,0.500
Como os normandos se relacionam com os vikings?,sua aristocracia descendia de vikings.,1.88889,4.51932,0.875,0.000,1.66667,3.43523,1.0,0.000
Qual estilo arquitetônico é associado aos normandos?,normando.,2.0,4.10211,1.0,0.200,0.5,1.0,1.0,0.000
Quais foram algumas das batalhas envolvendo normandos?,Batalha de Cerami,2.0,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.333
Quem foi um importante líder normando mencionado?,Ricardo I.,2.125,4.10211,1.0,0.400,1.0,1.85566,1.0,0.000
