Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o foco principal da teoria da complexidade computacional?,classificar problemas computacionais por uso de recursos,2.36364,4.96484,0.9,0.500,1.14286,4.10211,1.0,0.400
Quais são os dois recursos principais medidos na teoria da complexidade?,tempo e armazenamento,2.25,5.02467,1.0,0.333,0.66667,2.50045,1.0,0.500
Qual é o papel da teoria da complexidade na prática computacional?,determinar os limites práticos sobre o que os computadores podem fazer,3.5,5.1549,0.90909,0.500,1.09091,5.1549,0.90909,0.333
O que define a dificuldade inerente de um problema computacional?,quantidade de recursos necessários para resolvê-lo,2.09091,4.82961,1.0,0.400,1.0,3.79304,1.0,0.250
Quais são outros exemplos de medidas de complexidade?,comunicação,1.66667,4.51932,0.875,0.250,0.0,1.0,1.0,1.000
Como os problemas são relacionados na teoria da complexidade?,relacionando-as entre si,2.4,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Qual é a diferença entre análise de algoritmos e teoria da complexidade?,analisar recursos de um algoritmo vs classificar problemas,2.0,5.20226,1.0,0.500,1.25,4.37319,1.0,0.333
Qual é o objetivo de modelos matemáticos na teoria da complexidade?,estudar problemas e quantificar recursos,2.58333,5.02467,1.0,0.500,0.8,3.43523,1.0,0.250
Quais são os dois campos relacionados à teoria da complexidade?,análise de algoritmos e teoria da computabilidade,2.63636,4.82961,1.0,0.400,1.28571,4.10211,1.0,0.500
O que a teoria da complexidade busca classificar?,problemas que podem ou não ser resolvidos com restrições de recursos,1.88889,4.37319,1.0,0.750,0.90909,5.02467,1.0,0.571
