Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o período da Guerra Franco-Indígena?,1754–1763,2.0,3.79304,1.0,0.333,1.0,1.0,1.0,0.000
Qual era a população aproximada das colônias francesas no início da guerra?,60.000,2.38462,5.20226,1.0,0.571,0.0,1.0,1.0,0.000
Qual era a população aproximada das colônias britânicas no início da guerra?,2 milhões,2.38462,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Quais tribos nativas apoiaram os colonos britânicos?,Iroquois,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quais tribos nativas apoiaram os colonos franceses?,Abenaki,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Onde ocorreu a disputa que desencadeou a guerra?,Confluência dos rios Allegheny e Monongahela,1.66667,4.51932,0.875,0.400,1.83333,3.79304,1.0,0.000
Qual batalha marcou o início da violência?,Batalha de Jumonville Glen,1.875,4.10211,1.0,0.750,0.75,3.01273,1.0,0.250
Quem liderou a expedição britânica que sofreu uma derrota desastrosa em 1755?,Edward Braddock,2.46154,5.20226,1.0,0.143,0.5,1.85566,1.0,0.000
Quais fatores contribuíram para o fracasso das operações britânicas em 1755-57?,Má gestão,2.5,5.02467,1.0,0.167,0.5,1.85566,1.0,0.000
Qual tratado encerrou oficialmente a Guerra Franco-Indígena?,Tratado de Paris (1763),1.875,4.10211,1.0,0.000,1.33333,3.01273,1.0,0.000
