Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o comprimento do rio Reno?,1 233 km,2.0,4.10211,1.0,0.500,1.0,2.50045,1.0,0.000
Em qual corpo d'água o rio Reno deságua?,Mar do Norte,2.54545,4.61384,1.0,0.667,1.0,2.50045,1.0,0.333
Qual rio possui a montanha na foz do Reno?,Moselle,2.4,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual ponte cruza o Reno em Bonn?,Kennedy Bridge (Bonn),1.75,4.10211,1.0,0.400,2.0,2.50045,1.0,0.000
Qual usina nuclear utiliza o Reno como fonte de resfriamento?,Biblis Nuclear Power Plant,2.0,4.82961,1.0,0.500,1.5,3.01273,1.0,0.000
Qual rio possui sua foz localizada no Reno?,Emscher,2.11111,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual rio deságua no Reno próximo a Mainz?,Lahn,2.88889,4.37319,1.0,1.333,0.0,1.0,1.0,0.000
Qual é o nome da usina nuclear que utiliza o Reno para resfriamento?,Mülheim-Kärlich Nuclear Power Plant,2.14286,5.48607,0.92308,0.429,1.5,3.01273,1.0,0.000
Qual é o nome do rio que é um afluente do Reno em Alemanha?,Saar,2.53333,5.76263,0.85714,0.375,0.0,1.0,1.0,0.000
Qual ponte está associada ao Reno durante a Segunda Guerra Mundial?,Ludendorff Bridge,2.16667,5.02467,1.0,0.143,0.5,1.85566,1.0,0.000
