Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Hui Chen (economist) possui alma mater University of Chicago?,Economista da Universidade de Chicago,3.08333,4.61384,1.0,0.111,0.8,3.43523,1.0,0.250
Wendy J. Schiller foi educado em University of Chicago?,Schiller foi aluno da UChicago,2.1,4.61384,1.0,0.125,1.2,3.43523,1.0,0.250
Ammar Ali Jan possui alma mater University of Chicago?,Jan estudou na UChicago,2.6,4.61384,1.0,0.111,0.75,3.01273,1.0,0.000
H. Foster Bain possui alma mater University of Chicago?,Bain foi formado na UChicago,2.6,4.61384,1.0,0.111,1.0,3.43523,1.0,0.000
John Keith Moffat é empregado por University of Chicago?,Moffat trabalhava na UChicago,2.1,4.61384,1.0,0.125,1.5,3.01273,1.0,0.000
Howard Davis (chemical engineer) possui alma mater University of Chicago?,Davis era aluno da UChicago,3.38462,4.82961,1.0,0.100,1.0,3.43523,1.0,0.500
Andrey Rzhetsky pertence à instituição University of Chicago?,Rzhetsky é pesquisador da UChicago,2.44444,4.37319,1.0,0.143,0.8,3.43523,1.0,0.000
Robert Geroch pertence à instituição University of Chicago?,Geroch é membro da UChicago,2.44444,4.37319,1.0,0.143,1.0,3.43523,1.0,0.250
İlber Ortaylı possui alma mater University of Chicago?,Ortaylı estudou na UChicago,2.44444,4.37319,1.0,0.125,0.75,3.01273,1.0,0.000
Leslie M. Kay pertence à instituição University of Chicago?,Kay é afiliada à UChicago,2.6,4.61384,1.0,0.125,0.8,3.43523,1.0,0.000
James A. Field pertence à instituição University of Chicago?,Field é pesquisador da UChicago,2.54545,4.61384,1.0,0.125,0.8,3.43523,1.0,0.000
Bruce Lincoln possui alma mater University of Chicago?,Lincoln foi aluno da UChicago,2.44444,4.37319,1.0,0.125,1.2,3.43523,1.0,0.250
James Heckman pertence à instituição University of Chicago?,Heckman é pesquisador da UChicago,2.44444,4.37319,1.0,0.143,0.8,3.43523,1.0,0.000
Magnus Hestenes possui alma mater University of Chicago?,Hestenes estudou na UChicago,2.44444,4.37319,1.0,0.125,0.75,3.01273,1.0,0.000
Seymour Berkson foi educado em University of Chicago?,Berkson foi aluno da UChicago,1.88889,4.37319,1.0,0.143,1.2,3.43523,1.0,0.250
Donald M. Baer possui alma mater University of Chicago?,Baer é formado na UChicago,2.6,4.61384,1.0,0.111,0.8,3.43523,1.0,0.000
Ikuo Oyama possui alma mater University of Chicago?,Oyama foi aluno da UChicago,2.44444,4.37319,1.0,0.125,1.2,3.43523,1.0,0.250
Byron York foi educado em University of Chicago?,York estudou na UChicago,1.88889,4.37319,1.0,0.143,0.75,3.01273,1.0,0.000
Clair Cameron Patterson possui alma mater University of Chicago?,Patterson foi aluno da UChicago,2.6,4.61384,1.0,0.111,1.2,3.43523,1.0,0.250
Fred Karlsson possui alma mater University of Chicago?,Karlsson foi aluno da UChicago,2.44444,4.37319,1.0,0.125,1.2,3.43523,1.0,0.250
Nilay Patel foi educado em University of Chicago?,Patel estudou na UChicago,1.88889,4.37319,1.0,0.143,0.75,3.01273,1.0,0.000
Jason Mudrick foi educado em University of Chicago?,Mudrick foi aluno da UChicago,1.88889,4.37319,1.0,0.143,1.2,3.43523,1.0,0.250
Vardis Fisher possui alma mater University of Chicago?,Fisher foi aluno da UChicago,2.44444,4.37319,1.0,0.125,1.2,3.43523,1.0,0.250
Eric Schechter possui alma mater University of Chicago?,Schechter foi aluno da UChicago,2.44444,4.37319,1.0,0.125,1.2,3.43523,1.0,0.250
Martha Brill Olcott foi educado em University of Chicago?,Olcott estudou na UChicago,2.1,4.61384,1.0,0.125,0.75,3.01273,1.0,0.000
T. Russell Shields foi educado em University of Chicago?,Shields foi aluno da UChicago,2.1,4.61384,1.0,0.125,1.2,3.43523,1.0,0.250
Carl J. Strikwerda possui alma mater University of Chicago?,Strikwerda foi aluno da UChicago,2.6,4.61384,1.0,0.111,1.2,3.43523,1.0,0.250
Leo Szilard pertence à instituição University of Chicago?,Szilard trabalhou na UChicago,2.44444,4.37319,1.0,0.143,1.5,3.01273,1.0,0.000
Gilbert Jerome Perlow possui alma mater University of Chicago?,Perlow foi aluno da UChicago,2.6,4.61384,1.0,0.111,1.2,3.43523,1.0,0.250
Kenneth Dunkin possui alma mater University of Chicago?,Dunkin é pesquisador da UChicago,2.44444,4.37319,1.0,0.125,0.8,3.43523,1.0,0.000
Stanley Reiter possui alma mater University of Chicago?,Reiter é pesquisador da UChicago,2.44444,4.37319,1.0,0.125,0.8,3.43523,1.0,0.000
Miguel Kast possui alma mater University of Chicago?,Kast é pesquisador da UChicago,2.44444,4.37319,1.0,0.125,0.8,3.43523,1.0,0.000
James West (physician) pertence à instituição University of Chicago?,West é médico da UChicago,3.08333,4.61384,1.0,0.125,1.0,3.43523,1.0,0.250
University of Chicago possui ranking USNWR mundial 15?,UChicago é classificada em 15º lugar,2.22222,4.37319,1.0,0.125,1.0,3.79304,1.0,0.200
Stephanie Neely possui alma mater University of Chicago?,Neely foi aluno da UChicago,2.44444,4.37319,1.0,0.125,1.2,3.43523,1.0,0.250
Miriam Zach possui alma mater University of Chicago?,Zach é pesquisadora da UChicago,2.44444,4.37319,1.0,0.125,0.8,3.43523,1.0,0.000
Aryness Joy Wickens foi educado em University of Chicago?,Wickens estudou na UChicago,2.1,4.61384,1.0,0.125,0.75,3.01273,1.0,0.000
Derrick Norman Lehmer foi educado em University of Chicago?,Lehmer foi aluno da UChicago,2.1,4.61384,1.0,0.125,1.2,3.43523,1.0,0.250
Martha Gulati possui alma mater University of Chicago?,Gulati é pesquisadora da UChicago,2.44444,4.37319,1.0,0.125,0.8,3.43523,1.0,0.000
Robert Bork foi educado em University of Chicago?,Bork estudou na UChicago,1.88889,4.37319,1.0,0.143,0.75,3.01273,1.0,0.000
