Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal função do sistema imunológico?,protege organismos contra doenças.,2.0,4.37319,1.0,0.600,1.4,3.01273,1.0,0.000
Quais são os dois principais subsistemas do sistema imunológico?,imunidade inata e adaptativa.,2.0,4.61384,1.0,0.400,1.4,3.01273,1.0,0.000
Quais células participam da imunidade adaptativa?,T cells e B cells.,1.85714,3.79304,1.0,0.000,1.5,3.59796,0.8,0.000
O que ocorre quando o sistema imunológico ativa-se contra tecidos normais?,autoimunidade.,2.41667,5.1549,0.90909,0.167,0.5,1.0,1.0,0.000
Qual termo descreve um sistema imunológico enfraquecido que causa infecções recorrentes?,imunodeficiência.,2.08333,5.02467,1.0,0.500,0.5,1.0,1.0,0.000
Qual processo permite ao sistema imunológico lembrar infecções passadas?,memória imunológica.,2.4,4.61384,1.0,0.429,1.0,1.85566,1.0,0.500
Qual componente do sistema imunológico detecta e destrói células cancerígenas?,sistema imunológico adaptativo.,2.72727,4.82961,1.0,0.143,1.5,2.50045,1.0,0.333
Qual é o papel da fagocitose no sistema imunológico?,engolir e destruir patógenos.,2.7,4.61384,1.0,0.400,1.4,3.01273,1.0,0.667
Qual é a causa da artrite reumatoide?,autoimunidade.,2.0,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
Qual é a função do sistema complementar na resposta imunológica?,auxilia na destruição de patógenos.,3.09091,4.82961,1.0,0.500,1.5,3.43523,1.0,0.333
