Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Okay, I need to generate 10 question-answer pairs in CSV format based on the provided context about the Normans. Let me start by reading through the context and the triples to understand the key points.,0.0,1.0,1.0,0.000,5.6192,7.65158,0.82353,0.000
Now, I need to create varied questions that cover different aspects. Let me brainstorm possible questions:,0.0,1.0,1.0,0.000,3.41667,5.76639,0.93333,0.000
I think that's all. Now format them into CSV with Pergunta and Resposta columns, making sure each answer is correctly derived from the provided information.,3.03571,5.65316,1.0,0.067,4.75,5.02467,1.0,0.000
Pergunta,Resposta,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Quem foi o líder dos colonos nórdicos na Normandia?,Rollo,2.2,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi o resultado do Tratado de Saint-Clair-sur-Epte?,Estabelecimento do Ducado da Normandia,1.77778,4.37319,1.0,0.400,2.0,3.43523,1.0,0.000
Em que ano o acordo de Rollo com o rei Carlos III foi celebrado?,911,2.53333,5.63172,0.92857,0.375,0.0,1.0,1.0,0.000
Qual batalha está associada à Conquista Normanda da Inglaterra?,Batalha de Hastings,2.8,4.61384,1.0,0.143,0.66667,2.50045,1.0,0.333
Qual a importância das Ilhas Canárias em relação à Normandia?,São remanescentes do Ducado da Normandia,2.45455,4.82961,1.0,0.250,1.83333,3.79304,1.0,0.000
Quais religiões eram praticadas pelos Normandos?,Cristianismo e paganismos nórdicos,1.71429,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Como os Normandos influenciaram o Ducado da Normandia sob o governo de Ricardo I?,Organizaram o Ducado e fortaleceram sua estrutura,2.2,5.63172,0.92857,0.125,1.14286,4.10211,1.0,0.250
O que aconteceu com o Ducado da Normandia após as ações de Filipe II em 1204?,Foi incorporado à França,2.52941,5.89142,0.9375,0.000,1.0,3.01273,1.0,0.000
