Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. When did the 1973 oil crisis begin?,Outubro de 1973,1.6875,4.37319,1.0,0.000,0.66667,2.50045,1.0,0.000
2. Which country led the oil embargo in the 1973 crisis?,Saudi Arabia,2.38636,5.1549,0.90909,0.000,0.5,1.85566,1.0,0.000
4. By when was the price of oil significantly increased?,Fim de março de 1974,2.15,4.82961,1.0,0.000,0.8,3.59796,0.8,0.333
5. What were the main effects of the oil crisis on global politics and economy?,Efeitos políticos e econômicos significativos,2.15,5.76639,0.93333,0.000,1.0,3.43523,1.0,0.000
6. Which regions saw major impacts from the oil crisis in both short-term and long-term?,Geralmente afetaram os globais,3.35,5.65316,1.0,0.067,0.75,3.01273,1.0,0.000
7. The oil crisis was later called...,Primeira crise do petróleo,1.75,4.10211,1.0,0.000,1.5,3.01273,1.0,0.667
8. What year did the second oil crisis occur?,1979,1.91667,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
What year did the second oil crisis occur?,1979,3.33333,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
But in Portuguese: Qual o ano da segunda crise do petróleo?,1979,2.38462,5.02467,1.0,0.375,0.0,1.0,1.0,0.000
1. When did the 1973 oil crisis begin?,Outubro de 1973,1.6875,4.37319,1.0,0.000,0.66667,2.50045,1.0,0.000
2. Which country led the oil embargo in the 1973 crisis?,Saudi Arabia,2.38636,5.1549,0.90909,0.000,0.5,1.85566,1.0,0.000
4. By when was the price of oil significantly increased?,Fim de março de 1974,2.15,4.82961,1.0,0.000,0.8,3.59796,0.8,0.333
5. What were the main effects of the oil crisis on global politics and economy?,Efeitos políticos e econômicos significativos,2.15,5.76639,0.93333,0.000,1.0,3.43523,1.0,0.000
6. Which regions saw major impacts from the oil crisis in both short-term and long-term?,Geralmente afetaram os globais,3.35,5.65316,1.0,0.067,0.75,3.01273,1.0,0.000
7. The oil crisis was later called...,Primeira crise do petróleo,1.75,4.10211,1.0,0.000,1.5,3.01273,1.0,0.667
8. What year did the second oil crisis occur?,1979,1.91667,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
9. How much did oil prices rise by March 1974?,Aumentou cerca de 300%,2.15,4.82961,1.0,0.000,1.0,3.43523,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O 1973 oil crisis começou em qual mês?,Outubro de 1973,2.11111,4.37319,1.0,0.200,0.66667,2.50045,1.0,0.000
Qual país foi o líder da embargo do petróleo na crise de 1973?,Saudi Arabia,3.5,5.36491,1.0,0.571,0.5,1.85566,1.0,0.000
Por quando a prices do petróleo significativamente aumentou?,Fim de março de 1974,2.44444,4.37319,1.0,0.250,0.8,3.59796,0.8,0.333
Qual era os efeitos principais da crise do petróleo em politica e economia global?,Efeitos políticos e econômicos significativos,2.8,5.51466,1.0,0.500,1.0,3.43523,1.0,0.000
Que regiones foram afetadas majormente pela crise do petróleo em termos curtos e longos prazo?,Geralmente afetaram os globais,2.5625,5.65316,1.0,0.300,0.75,3.01273,1.0,0.000
A crise do petróleo foi chamada de qual?,Primeira crise do petróleo,2.11111,4.37319,1.0,0.750,1.5,3.01273,1.0,0.667
Qual ano a segunda crise do petróleo ocorreu?,1979,2.33333,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Quais as datas das alturas da prices do petrólio em março de 1974?,Aumentou cerca de 300%,3.42857,5.36491,1.0,0.167,1.0,3.43523,1.0,0.000
