Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o principal componente do motor a vapor que causa a expansão do vapor?,O principais componente é o êmbolo na turbina a vapor que provoca a expansão do vapor.,2.3125,6.03262,0.8,0.500,2.35294,6.14642,0.8125,0.111
Qual é o exemplo de aplicação moderna do motor a vapor além dos reatores nucleares?,Os reatores nucleares usam o motor a vapor para gerar eletricidade.,2.5,5.65316,1.0,0.500,2.08333,5.02467,1.0,0.571
qual foi a invenção atribuída a Thomas Newcomen?,A invenção do primeiro motor a vapor foi creditada a Thomas Newcomen.,2.0,4.51932,0.875,0.200,2.07692,5.47097,0.83333,0.500
Qual é o tipo de energia utilizada em um ferryboat como o Puget?,O ferryboat como o Puget utiliza energia a vapor.,2.14286,5.48607,0.92308,0.333,2.3,4.75438,0.88889,0.400
Qual é o propósito principal do funcionamento da turbina a vapor?,O objetivo principal é converter a energia interna do vapor em energia mecânica.,2.66667,5.02467,1.0,0.667,2.35714,5.48607,0.92308,0.556
qual navio listado possui a propulsão de energia a vapor?,O USS Montclair tem propulsão a vapor.,2.18182,4.96484,0.9,0.500,1.875,4.10211,1.0,0.200
Quem inventou a turbina a vapor?,James Watt foi responsável pela invenção da turbina a vapor.,1.85714,3.95066,0.83333,0.333,2.63636,4.82961,1.0,0.429
Qual é o exemplo de uma imagem associada ao motor a vapor?,A imagem Steam powered road-locomotive from England.png representa um locomotiva a vapor.,2.69231,5.20226,1.0,0.667,3.13333,5.32781,0.91667,0.333
qual é o assunto principal do tópico Steam engine?,O assunto principal é o motor a vapor.,2.1,4.61384,1.0,0.333,2.11111,4.51932,0.875,0.800
qual é o modelo de página wiki utilizado para categorizar o motor a vapor?,O modelo Template:Redirect-multi é usado para redirecionar páginas relacionadas ao motor a vapor.,2.73333,5.63172,0.92857,0.500,2.875,5.51466,1.0,0.400
Qual é o exemplo de uma fonte auxiliar de energia em uma fábrica que usa motor a vapor?,A Goldfield Mill,2.68421,6.22924,0.88889,0.889,0.66667,2.50045,1.0,0.000
