Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Preciso garantir que todas as respostas estejam em português e que o formato final seja um CSV com as pergunta e resposta separadas por ,. Vou vericar também se cada paga pergunta/resposta tem exatamente 10 linhas sem erros de separação.,2.29167,6.84193,0.875,0.583,1.21875,5.65316,1.0,0.200
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual foi a origem da cidade de Warsaw?,Uma cidade de small fishing town em Masovia.  ,1.77778,4.37319,1.0,0.500,2.0,4.37319,1.0,0.200
Onde está localizada Warsaw?,Em east-central Poland,1.4,3.01273,1.0,0.000,0.66667,2.50045,1.0,0.000
 qual é a população estimada deWarsaw?,1.86 milhões de habitantes na cidade,1.71429,3.79304,1.0,0.250,1.0,3.79304,1.0,0.333
Qual é a área da cidade deWarsaw?,517 km².  ,2.0,4.10211,1.0,0.500,1.25,1.85566,1.0,0.000
Quantas distritos possui Warsaw?,18.  ,1.6,3.01273,1.0,0.000,0.5,1.0,1.0,0.000
Quais são os principais景点 deWarsaw?,Palácio Krajowy,1.5,3.43523,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é a data doertiary deWarsaw?,Sigismund III.  ,1.71429,3.79304,1.0,0.250,1.0,1.85566,1.0,0.000
O que aconteceu comWarsaw durante a Segunda Guerra Mondial?,Prosseguir a downtowns e raios.  ,2.0,4.61384,1.0,0.000,1.5,3.43523,1.0,0.000
qual é a maior empresa financiaria deWarsaw?,Stadion Narodowy,1.75,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é a principal universidade deWarsaw?,University of Warsaw.,1.57143,3.79304,1.0,0.500,1.5,2.50045,1.0,0.000
