Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando começou a Black Death?,1346,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a causa da peste bubônica?,Yersinia pestis,2.0,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Quantas pessoas a peste bubônica matou aproximadamente?,75–200 milhões de pessoas,2.0,4.10211,1.0,0.000,0.83333,3.01273,1.0,0.000
Em qual região a Black Death se espalhou inicialmente?,Eurasia e Norte da África,2.2,4.61384,1.0,0.200,1.0,3.43523,1.0,0.500
Onde começou o surto de mortes na Black Death em 1346?,Kyrgyzstan,2.41667,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
Como a peste bubônica era transmitida principalmente?,pulgas que vivem em ratos negros,1.875,4.10211,1.0,0.400,0.83333,3.79304,1.0,0.000
Qual foi o impacto populacional da Black Death na Europa?,30% a 60%,3.09091,4.82961,1.0,0.000,0.8,3.59796,0.8,0.000
Quando a população europeia finalmente se recuperou do nível de 1300?,1500,2.08333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Quantas pessoas morreram no pico da praga na Europa?,75–200 milhões de pessoas,2.8,4.61384,1.0,0.200,0.83333,3.01273,1.0,0.000
Qual foi o nome dado à primeira grande desgraça natural que atingiu a Europa nos últimos anos do período Medieval?,Grande Fome de 1315-1317,2.28571,6.21768,1.0,0.538,0.75,3.01273,1.0,0.000
