Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quais são os principais serviços oferecidos por uma farmácia?,venda de medicamentos,1.7,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.500
Como a palavra farmácia está relacionada à medicina antiga?,tem raízes na Grécia antiga,1.9,4.61384,1.0,0.500,1.0,3.43523,1.0,0.000
O que os farmacêuticos fazem além de vender medicamentos?,orientam pacientes sobre uso correto,1.8,4.61384,1.0,0.250,1.0,3.43523,1.0,0.500
Quais são as responsabilidades dos farmacêuticos em relação à segurança do paciente?,verificam alergias,2.38462,5.20226,1.0,1.000,0.5,1.85566,1.0,0.000
O que é importante para a eficácia do tratamento dos pacientes?,o uso correto dos medicamentos,2.33333,5.02467,1.0,0.400,1.4,3.43523,1.0,0.667
Como as farmácias contribuem para a saúde pública?,oferecem acesso a medicamentos essenciais,1.77778,4.37319,1.0,0.250,1.0,3.43523,1.0,0.250
Quais ervas são comuns na história da farmácia?, ervas como manjerico,2.11111,4.37319,1.0,0.600,0.66667,2.50045,1.0,0.667
Qual é o papel dos farmacêuticos em programas de prevenção de doenças?,orientam sobre prevenção de doenças,2.23077,5.32781,0.91667,0.167,0.8,3.43523,1.0,0.000
O que acontece com os medicamentos que não são usados por pacientes?,eles são descartados de forma segura,1.76923,5.32781,0.91667,0.500,0.83333,3.79304,1.0,0.500
Como a tecnologia afeta as operações de uma farmácia?,facilita a gestão de estoque,1.8,4.61384,1.0,0.500,0.8,3.43523,1.0,0.333
